model,fold,test_year,base_seed,arm,window,models_in_arm,unique_fits_executed_when_reached,identical_fits_reused_when_reached,conceptual_fit_seconds,conceptual_inference_seconds,conceptual_trainable_parameters,n_test,rmse,mae,mape,r2,direction_accuracy,balanced_accuracy,mcc,direction_coverage,n_direction_evaluated,n_actual_ties,n_predicted_abstentions,direction_tn,direction_fp,direction_fn,direction_tp,predicted_up_share
lstm_cnn,fold_4,2025,2025,Global-Spearman,20,1,0,1,19.03977920000034,0.5860000999964541,10737,234,101.18621833791444,73.12285003743621,9.6643914989006,-2.952404985414941,0.5512820512820513,0.5561403508771929,0.1211361590121948,1.0,234,0,0,44,76,29,85,0.688034188034188
lstm_cnn,fold_4,2025,2025,Regime-All,20,3,3,0,26.713772200004318,2.015454599997611,32211,234,29.266037143290298,23.924897024213795,3.0744977892592367,0.6693667341268927,0.5213675213675214,0.5307017543859649,0.08932757895907,1.0,234,0,0,20,100,12,102,0.8632478632478633
lstm_cnn,fold_4,2025,2025,Regime-SHAP,20,3,2,1,27.364397899989854,1.912139299995033,23635,234,21.040546395029896,17.0398962338511,2.187906226220181,0.8291036703761137,0.5170940170940171,0.5241228070175439,0.057613421113636,1.0,234,0,0,30,90,23,91,0.7735042735042735
lstm_cnn,fold_4,2025,2025,Regime-Spearman,20,3,2,1,26.53742009999405,2.0134823999978835,23635,234,36.3936834357288,29.683880258951465,3.7976142718732753,0.4887059553322745,0.5042735042735043,0.5144736842105263,0.0476910483238266,1.0,234,0,0,14,106,10,104,0.8974358974358975
lstm_cnn,fold_4,2025,42,Global-All,20,1,1,0,18.44104489999881,0.6997427999885986,10737,234,26.50929370216781,19.79492141788843,2.592158770458386,0.7287217209749215,0.5384615384615384,0.5423245614035088,0.0886822678181109,1.0,234,0,0,47,73,35,79,0.6495726495726496
lstm_cnn,fold_4,2025,42,Global3-All,20,3,3,0,55.46395659999689,1.9253526999964377,32211,234,81.85899418318205,59.57166653302661,7.882486390591083,-1.5867324795027908,0.5470085470085471,0.5515350877192983,0.1100121682478504,1.0,234,0,0,45,75,31,83,0.6752136752136753
lstm_cnn,fold_4,2025,42,Global-SHAP,20,1,0,1,18.44104489999881,0.6997427999885986,10737,234,26.50929370216781,19.79492141788843,2.592158770458386,0.7287217209749215,0.5384615384615384,0.5423245614035088,0.0886822678181109,1.0,234,0,0,47,73,35,79,0.6495726495726496
lstm_cnn,fold_4,2025,42,Global-Spearman,20,1,0,1,18.44104489999881,0.6997427999885986,10737,234,26.50929370216781,19.79492141788843,2.592158770458386,0.7287217209749215,0.5384615384615384,0.5423245614035088,0.0886822678181109,1.0,234,0,0,47,73,35,79,0.6495726495726496
lstm_cnn,fold_4,2025,42,Regime-All,20,3,3,0,27.56475319998572,2.06663679999474,32211,234,20.010489918873564,15.961691621954634,2.0328958795999714,0.8454268165641854,0.5555555555555556,0.5594298245614036,0.1245227698378655,1.0,234,0,0,49,71,33,81,0.6495726495726496
lstm_cnn,fold_4,2025,42,Regime-SHAP,20,3,2,1,27.65839589999814,2.1234898999973666,23635,234,24.00603150345176,19.10882636896567,2.444517307059493,0.7775361487257675,0.5256410256410257,0.5307017543859649,0.0667595285100697,1.0,234,0,0,40,80,31,83,0.6965811965811965
lstm_cnn,fold_4,2025,42,Regime-Spearman,20,3,2,1,27.66247279997333,1.923097399994731,23635,234,20.84319608798813,16.900245976341093,2.1476033818636737,0.8322944880957941,0.5256410256410257,0.5298245614035088,0.0630474774990204,1.0,234,0,0,44,76,35,79,0.6623931623931624
lstm_cnn,fold_4,2025,456,Global-All,20,1,1,0,18.11818530000164,0.698729399999138,10737,234,35.80733261811707,26.7651229047266,3.521692807921412,0.5050484951718063,0.5512820512820513,0.5552631578947369,0.1161236070851358,1.0,234,0,0,48,72,33,81,0.6538461538461539
lstm_cnn,fold_4,2025,456,Global3-All,20,3,3,0,55.62241270001687,1.9055016999918732,32211,234,35.58267253372449,27.28407259417906,3.5645564403335674,0.5112397978906714,0.5641025641025641,0.568201754385965,0.1437352328294203,1.0,234,0,0,49,71,31,83,0.6581196581196581
lstm_cnn,fold_4,2025,456,Global-SHAP,20,1,0,1,18.11818530000164,0.698729399999138,10737,234,35.80733261811707,26.7651229047266,3.521692807921412,0.5050484951718063,0.5512820512820513,0.5552631578947369,0.1161236070851358,1.0,234,0,0,48,72,33,81,0.6538461538461539
lstm_cnn,fold_4,2025,456,Global-Spearman,20,1,0,1,18.11818530000164,0.698729399999138,10737,234,35.80733261811707,26.7651229047266,3.521692807921412,0.5050484951718063,0.5512820512820513,0.5552631578947369,0.1161236070851358,1.0,234,0,0,48,72,33,81,0.6538461538461539
lstm_cnn,fold_4,2025,456,Regime-All,20,3,3,0,28.379700200021038,1.9954639000206955,32211,234,26.527202244635674,20.1202163653649,2.589512712160879,0.7283550692164488,0.5128205128205128,0.518640350877193,0.0418035033787461,1.0,234,0,0,35,85,29,85,0.7264957264957265
lstm_cnn,fold_4,2025,456,Regime-SHAP,20,3,2,1,28.68505160001223,2.0232319999922765,23635,234,22.51028644091818,18.45667599848704,2.3618132682542985,0.8043946401801848,0.5,0.5043859649122807,0.0093313184008284,1.0,234,0,0,40,80,37,77,0.6709401709401709
lstm_cnn,fold_4,2025,456,Regime-Spearman,20,3,2,1,29.057021100015845,2.0347503000084544,23635,234,22.399819239603875,17.525717191252973,2.2523907618537278,0.8063097608179641,0.5170940170940171,0.5236842105263158,0.0551579219753288,1.0,234,0,0,32,88,25,89,0.7564102564102564
lstm_cnn,fold_4,2025,789,Global-All,20,1,1,0,19.81990899999801,0.6067050999990897,10737,234,60.314037079096245,44.53471779763193,5.853608569172467,-0.4042858032465006,0.5726495726495726,0.5793859649122807,0.1859999200610997,1.0,234,0,0,38,82,18,96,0.7606837606837606
lstm_cnn,fold_4,2025,789,Global3-All,20,3,3,0,54.9711431000178,1.8050995000085093,32211,234,65.34338595359903,48.73888200840722,6.445176768677398,-0.6482458004625851,0.5384615384615384,0.543640350877193,0.0952774958232159,1.0,234,0,0,41,79,29,85,0.7008547008547008
lstm_cnn,fold_4,2025,789,Global-SHAP,20,1,0,1,19.81990899999801,0.6067050999990897,10737,234,60.314037079096245,44.53471779763193,5.853608569172467,-0.4042858032465006,0.5726495726495726,0.5793859649122807,0.1859999200610997,1.0,234,0,0,38,82,18,96,0.7606837606837606
lstm_cnn,fold_4,2025,789,Global-Spearman,20,1,0,1,19.81990899999801,0.6067050999990897,10737,234,60.314037079096245,44.53471779763193,5.853608569172467,-0.4042858032465006,0.5726495726495726,0.5793859649122807,0.1859999200610997,1.0,234,0,0,38,82,18,96,0.7606837606837606
lstm_cnn,fold_4,2025,789,Regime-All,20,3,3,0,24.623339400000987,1.9031148999929428,32211,234,24.48098423894858,19.32533061471507,2.506683275572935,0.7686462961990124,0.5042735042735043,0.5100877192982456,0.0226230724167332,1.0,234,0,0,34,86,30,84,0.7264957264957265
lstm_cnn,fold_4,2025,789,Regime-SHAP,20,3,2,1,26.281996200006688,1.8276455000013807,23635,234,29.54261482066718,22.844866427588183,2.9603096839016514,0.6630879282269615,0.5085470085470085,0.5153508771929824,0.0361908165120316,1.0,234,0,0,30,90,25,89,0.7649572649572649
lstm_cnn,fold_4,2025,789,Regime-Spearman,20,3,2,1,26.34928200001013,1.9198640999820784,23635,234,23.49114629995917,19.46758614629509,2.4895880385983,0.786976690642971,0.5085470085470085,0.5133771929824561,0.0288644753896245,1.0,234,0,0,39,81,34,80,0.688034188034188
lstm_cnn_attention,fold_1,2022,123,Global-All,20,1,1,0,18.448512500006476,0.8593424999999115,12865,241,30.03500353107041,23.07932451167047,2.345262283258588,-0.8211444847537099,0.4625,0.466622162883845,-0.0665944255845012,1.0,240,1,0,54,53,76,57,0.4583333333333333
lstm_cnn_attention,fold_1,2022,123,Global3-All,20,3,3,0,55.0397740000044,3.0631661000079475,38595,241,30.57656733118417,23.976688048236102,2.4379212529848364,-0.8874110094567527,0.4875,0.4891785538612887,-0.0215274787883188,1.0,240,1,0,54,53,70,63,0.4833333333333333
lstm_cnn_attention,fold_1,2022,123,Global-SHAP,20,1,0,1,18.448512500006476,0.8593424999999115,12865,241,30.03500353107041,23.07932451167047,2.345262283258588,-0.8211444847537099,0.4625,0.466622162883845,-0.0665944255845012,1.0,240,1,0,54,53,76,57,0.4583333333333333
lstm_cnn_attention,fold_1,2022,123,Global-Spearman,20,1,0,1,18.448512500006476,0.8593424999999115,12865,241,30.03500353107041,23.07932451167047,2.345262283258588,-0.8211444847537099,0.4625,0.466622162883845,-0.0665944255845012,1.0,240,1,0,54,53,76,57,0.4583333333333333
lstm_cnn_attention,fold_1,2022,123,Regime-All,20,3,3,0,30.32181949999358,2.4892699000047287,38595,241,22.627751366155643,18.270103103253845,1.851757961280976,-0.0336459905607391,0.5208333333333334,0.5201672405312345,0.0401026677431552,1.0,240,1,0,55,52,63,70,0.5083333333333333
lstm_cnn_attention,fold_1,2022,123,Regime-SHAP,20,3,2,1,30.007179899985204,2.498071100009838,30019,241,19.226454441443877,15.546916395005349,1.5861098849317874,0.25374468956675,0.5375,0.5333778371161548,0.0665944255845012,1.0,240,1,0,53,54,57,76,0.5416666666666666
lstm_cnn_attention,fold_1,2022,123,Regime-Spearman,20,3,2,1,29.904859199989005,2.5269931000075303,30019,241,19.05069821824498,15.842406356225862,1.6112927387363152,0.2673259276941081,0.5333333333333333,0.5296184386199143,0.0590545712469817,1.0,240,1,0,53,54,58,75,0.5375
lstm_cnn_attention,fold_1,2022,2025,Global-All,20,1,1,0,18.29544630000601,0.6806910000013886,12865,241,37.05254641158733,28.71405549409477,2.907393474186833,-1.7715655093162406,0.4583333333333333,0.4902677253882369,-0.024001994732516,1.0,240,1,0,84,23,107,26,0.2041666666666666
lstm_cnn_attention,fold_1,2022,2025,Global3-All,20,3,3,0,55.630083700001705,2.510837500012713,38595,241,32.24951684694932,24.798152112334268,2.518010408850881,-1.0995946300246655,0.4416666666666666,0.4514791652027264,-0.0982928852557955,1.0,240,1,0,58,49,85,48,0.4041666666666667
lstm_cnn_attention,fold_1,2022,2025,Global-SHAP,20,1,0,1,18.29544630000601,0.6806910000013886,12865,241,37.05254641158733,28.71405549409477,2.907393474186833,-1.7715655093162406,0.4583333333333333,0.4902677253882369,-0.024001994732516,1.0,240,1,0,84,23,107,26,0.2041666666666666
lstm_cnn_attention,fold_1,2022,2025,Global-Spearman,20,1,0,1,18.29544630000601,0.6806910000013886,12865,241,37.05254641158733,28.71405549409477,2.907393474186833,-1.7715655093162406,0.4583333333333333,0.4902677253882369,-0.024001994732516,1.0,240,1,0,84,23,107,26,0.2041666666666666
lstm_cnn_attention,fold_1,2022,2025,Regime-All,20,3,3,0,28.22924190000049,2.461616700005834,38595,241,22.678147062730638,17.762776757493555,1.80704307062388,-0.0382553144646522,0.5333333333333333,0.5213969503197246,0.0436615793968634,1.0,240,1,0,44,63,49,84,0.6125
lstm_cnn_attention,fold_1,2022,2025,Regime-SHAP,20,3,2,1,29.5199024000176,2.33005790002062,30019,241,15.218355231611984,12.176100935797471,1.2376507532200838,0.532453873974415,0.5375,0.5342913358161759,0.0683310528130645,1.0,240,1,0,54,53,58,75,0.5333333333333333
lstm_cnn_attention,fold_1,2022,2025,Regime-Spearman,20,3,2,1,30.06873359999736,2.3191914999915757,30019,241,16.805181419085276,13.574005103546558,1.381383080111151,0.429867972158459,0.525,0.520272644227391,0.0404770829727668,1.0,240,1,0,51,56,58,75,0.5458333333333333
lstm_cnn_attention,fold_1,2022,42,Global-All,20,1,1,0,16.634530399998766,0.59223340000608,12865,241,29.67116750775313,23.2575201856447,2.3657202172087346,-0.7772900068277779,0.475,0.4705923687723983,-0.0586342540139071,1.0,240,1,0,46,61,65,68,0.5375
lstm_cnn_attention,fold_1,2022,42,Global3-All,20,3,3,0,47.79240449999634,1.8834023000090383,38595,241,35.70418510089117,26.988736954619103,2.7322889530745464,-1.5735184074046678,0.4666666666666667,0.4959595249806759,-0.0095568093451429,1.0,240,1,0,82,25,103,30,0.2291666666666666
lstm_cnn_attention,fold_1,2022,42,Global-SHAP,20,1,0,1,16.634530399998766,0.59223340000608,12865,241,29.67116750775313,23.2575201856447,2.3657202172087346,-0.7772900068277779,0.475,0.4705923687723983,-0.0586342540139071,1.0,240,1,0,46,61,65,68,0.5375
lstm_cnn_attention,fold_1,2022,42,Global-Spearman,20,1,0,1,16.634530399998766,0.59223340000608,12865,241,29.67116750775313,23.2575201856447,2.3657202172087346,-0.7772900068277779,0.475,0.4705923687723983,-0.0586342540139071,1.0,240,1,0,46,61,65,68,0.5375
lstm_cnn_attention,fold_1,2022,42,Regime-All,20,3,3,0,25.65941239999665,1.8847445999854244,38595,241,21.149432924119907,16.948382622611962,1.7186552341542642,0.0970026357363444,0.5416666666666666,0.5371372356123955,0.0741495263469922,1.0,240,1,0,53,54,56,77,0.5458333333333333
lstm_cnn_attention,fold_1,2022,42,Regime-SHAP,20,3,2,1,25.182516900007613,1.758676999990712,30019,241,18.477735386982427,14.881875243325448,1.5133686588033566,0.3107345413322193,0.5583333333333333,0.5558288243974422,0.1111898400951518,1.0,240,1,0,57,50,56,77,0.5291666666666667
lstm_cnn_attention,fold_1,2022,42,Regime-Spearman,20,3,2,1,24.277403599990063,1.7379554999788525,30019,241,17.120487351317426,13.692698899759788,1.3906707496828308,0.4082731522006151,0.5291666666666667,0.5240320427236315,0.048021923220998,1.0,240,1,0,51,56,57,76,0.55
lstm_cnn_attention,fold_1,2022,456,Global-All,20,1,1,0,19.624722299995483,0.7007332999928622,12865,241,33.71873477518599,26.185869157957324,2.6537432606754265,-1.295258311856243,0.4291666666666666,0.4493359567142154,-0.1090630521093744,1.0,240,1,0,68,39,98,35,0.3083333333333333
lstm_cnn_attention,fold_1,2022,456,Global3-All,20,3,3,0,56.42182470000989,2.54817299998831,38595,241,32.0275889441048,24.6049912900252,2.498983812340081,-1.070796966636801,0.4416666666666666,0.4505656665027053,-0.0998272791854007,1.0,240,1,0,57,50,84,49,0.4125
lstm_cnn_attention,fold_1,2022,456,Global-SHAP,20,1,0,1,19.624722299995483,0.7007332999928622,12865,241,33.71873477518599,26.185869157957324,2.6537432606754265,-1.295258311856243,0.4291666666666666,0.4493359567142154,-0.1090630521093744,1.0,240,1,0,68,39,98,35,0.3083333333333333
lstm_cnn_attention,fold_1,2022,456,Global-Spearman,20,1,0,1,19.624722299995483,0.7007332999928622,12865,241,33.71873477518599,26.185869157957324,2.6537432606754265,-1.295258311856243,0.4291666666666666,0.4493359567142154,-0.1090630521093744,1.0,240,1,0,68,39,98,35,0.3083333333333333
lstm_cnn_attention,fold_1,2022,456,Regime-All,20,3,3,0,31.274236800003564,2.5771845999988727,38595,241,22.482961669750885,18.52276148501273,1.882991412812711,-0.0204601937989781,0.5125,0.507167451338627,0.0143223279781923,1.0,240,1,0,49,58,59,74,0.55
lstm_cnn_attention,fold_1,2022,456,Regime-SHAP,20,3,2,1,31.62492999999085,2.309949100002996,30019,241,19.421229966782548,16.229803359973474,1.655161462546325,0.2385480735242245,0.5166666666666667,0.5145808446349519,0.0290152596098464,1.0,240,1,0,53,54,62,71,0.5208333333333334
lstm_cnn_attention,fold_1,2022,456,Regime-Spearman,20,3,2,1,30.302780500001973,2.0570953999995254,30019,241,18.494238170428048,15.591251587293948,1.588262588260171,0.3095028018493451,0.5208333333333334,0.5155997470311292,0.0311721255995952,1.0,240,1,0,50,57,58,75,0.55
lstm_cnn_attention,fold_1,2022,789,Global-All,20,1,1,0,18.17197130000568,0.9047257999918656,12865,241,30.22214958489704,23.207142176271965,2.356355522663769,-0.8439100433785811,0.475,0.4824678518726722,-0.0352130740797171,1.0,240,1,0,59,48,78,55,0.4291666666666666
lstm_cnn_attention,fold_1,2022,789,Global3-All,20,3,3,0,56.63002049998613,2.296871400001692,38595,241,25.406022019274317,19.72879686924102,2.0000213687937705,-0.3030538644569203,0.4666666666666667,0.4767760522802332,-0.0470467756365538,1.0,240,1,0,61,46,82,51,0.4041666666666667
lstm_cnn_attention,fold_1,2022,789,Global-SHAP,20,1,0,1,18.17197130000568,0.9047257999918656,12865,241,30.22214958489704,23.207142176271965,2.356355522663769,-0.8439100433785811,0.475,0.4824678518726722,-0.0352130740797171,1.0,240,1,0,59,48,78,55,0.4291666666666666
lstm_cnn_attention,fold_1,2022,789,Global-Spearman,20,1,0,1,18.17197130000568,0.9047257999918656,12865,241,30.22214958489704,23.207142176271965,2.356355522663769,-0.8439100433785811,0.475,0.4824678518726722,-0.0352130740797171,1.0,240,1,0,59,48,78,55,0.4291666666666666
lstm_cnn_attention,fold_1,2022,789,Regime-All,20,3,3,0,31.94645639999362,2.7196092000085628,38595,241,63.63226246481162,41.69253904847187,4.301635397537888,-7.174171743483113,0.5333333333333333,0.5478884126203358,0.0985586326154547,1.0,240,1,0,73,34,78,55,0.3708333333333333
lstm_cnn_attention,fold_1,2022,789,Regime-SHAP,20,3,2,1,30.27672910000547,2.5729560000036145,30019,241,19.12812848853863,15.293240390635129,1.560493004507529,0.2613580160971195,0.5333333333333333,0.5305319373199353,0.0608080371571346,1.0,240,1,0,54,53,59,74,0.5291666666666667
lstm_cnn_attention,fold_1,2022,789,Regime-Spearman,20,3,2,1,30.00305790000129,2.3212719000148354,30019,241,63.49125361971412,41.25782649621922,4.257867392661442,-7.137984018570714,0.55,0.5647530040053405,0.1332674687529589,1.0,240,1,0,75,32,76,57,0.3708333333333333
lstm_cnn_attention,fold_2,2023,123,Global-All,20,1,1,0,20.517547900002683,0.8762965000059921,12865,243,29.461268747997668,23.71835535020005,2.573544831705084,0.5615776827561272,0.5041322314049587,0.5111019736842105,0.0228322155878461,1.0,242,1,0,50,78,42,72,0.6198347107438017
lstm_cnn_attention,fold_2,2023,123,Global3-All,20,3,3,0,60.84579940000549,2.2047137999907136,38595,243,33.64688225394525,27.093656088360717,2.9431324876169604,0.4281535645365837,0.5,0.5134320175438596,0.0302541771147196,1.0,242,1,0,36,92,29,85,0.731404958677686
lstm_cnn_attention,fold_2,2023,123,Global-SHAP,20,1,0,1,20.517547900002683,0.8762965000059921,12865,243,29.461268747997668,23.71835535020005,2.573544831705084,0.5615776827561272,0.5041322314049587,0.5111019736842105,0.0228322155878461,1.0,242,1,0,50,78,42,72,0.6198347107438017
lstm_cnn_attention,fold_2,2023,123,Global-Spearman,20,1,0,1,20.517547900002683,0.8762965000059921,12865,243,29.461268747997668,23.71835535020005,2.573544831705084,0.5615776827561272,0.5041322314049587,0.5111019736842105,0.0228322155878461,1.0,242,1,0,50,78,42,72,0.6198347107438017
lstm_cnn_attention,fold_2,2023,123,Regime-All,20,3,3,0,30.747944299990195,2.537561000004644,38595,243,24.559750876375308,19.320143939732517,2.0878731942856894,0.6953243993489733,0.5206611570247934,0.5190515350877193,0.0381030701754386,1.0,242,1,0,70,58,58,56,0.4710743801652892
lstm_cnn_attention,fold_2,2023,123,Regime-SHAP,20,3,2,1,32.17482929999824,2.3391155999997864,30019,243,21.952819789039165,16.823516588623125,1.8198208058386212,0.7565720811455581,0.5371900826446281,0.5284402412280702,0.0596420407835558,1.0,242,1,0,87,41,71,43,0.3471074380165289
lstm_cnn_attention,fold_2,2023,123,Regime-Spearman,20,3,2,1,33.37729030000628,2.4203616000013426,30019,243,18.45711053937263,14.389660228348554,1.554246588854937,0.8279252338472848,0.5413223140495868,0.5371436403508771,0.0749973398427922,1.0,242,1,0,78,50,61,53,0.4256198347107438
lstm_cnn_attention,fold_2,2023,2025,Global-All,20,1,1,0,19.853089600001116,0.9115385000040988,12865,243,30.98317126568639,24.98761389746098,2.712248617546055,0.5151119323211724,0.4917355371900826,0.5046600877192983,0.010397407663009,1.0,242,1,0,36,92,31,83,0.7231404958677686
lstm_cnn_attention,fold_2,2023,2025,Global3-All,20,3,3,0,63.40348679998715,2.5693109999992885,38595,243,27.842663623601105,22.2093384812202,2.399232399112412,0.6084282764017379,0.5371900826446281,0.5385142543859649,0.0769652409922431,1.0,242,1,0,66,62,50,64,0.5206611570247934
lstm_cnn_attention,fold_2,2023,2025,Global-SHAP,20,1,0,1,19.853089600001116,0.9115385000040988,12865,243,30.98317126568639,24.98761389746098,2.712248617546055,0.5151119323211724,0.4917355371900826,0.5046600877192983,0.010397407663009,1.0,242,1,0,36,92,31,83,0.7231404958677686
lstm_cnn_attention,fold_2,2023,2025,Global-Spearman,20,1,0,1,19.853089600001116,0.9115385000040988,12865,243,30.98317126568639,24.98761389746098,2.712248617546055,0.5151119323211724,0.4917355371900826,0.5046600877192983,0.010397407663009,1.0,242,1,0,36,92,31,83,0.7231404958677686
lstm_cnn_attention,fold_2,2023,2025,Regime-All,20,3,3,0,35.19307960000879,2.6430579000152647,38595,243,19.516187664784947,14.890189829363251,1.6139353965938956,0.8076112234970099,0.5247933884297521,0.5301535087719298,0.0612265298642204,1.0,242,1,0,56,72,43,71,0.5909090909090909
lstm_cnn_attention,fold_2,2023,2025,Regime-SHAP,20,3,2,1,34.77429009998741,2.7595863999886205,30019,243,23.59480197223124,18.13285196728176,1.9666660056666083,0.718795390694838,0.5289256198347108,0.5259046052631579,0.052023564815868,1.0,242,1,0,74,54,60,54,0.4462809917355372
lstm_cnn_attention,fold_2,2023,2025,Regime-Spearman,20,3,2,1,33.68525629999931,3.148540099980892,30019,243,25.376430762481466,19.872782770046964,2.142833713095927,0.6747248863967052,0.5289256198347108,0.5283031798245614,0.0565289333242107,1.0,242,1,0,69,59,55,59,0.4876033057851239
lstm_cnn_attention,fold_2,2023,42,Global-All,20,1,1,0,20.711835699999934,0.8953582999965874,12865,243,29.244236539073288,23.27449361997377,2.5199068494783443,0.568013338172559,0.512396694214876,0.5179550438596492,0.0365156968205958,1.0,242,1,0,54,74,44,70,0.5950413223140496
lstm_cnn_attention,fold_2,2023,42,Global3-All,20,3,3,0,61.311293600010686,2.791041700009373,38595,243,26.548460636653484,21.22522467055929,2.2965901622353675,0.6439848738691163,0.5330578512396694,0.5374862938596492,0.0756891972214157,1.0,242,1,0,59,69,44,70,0.5743801652892562
lstm_cnn_attention,fold_2,2023,42,Global-SHAP,20,1,0,1,20.711835699999934,0.8953582999965874,12865,243,29.244236539073288,23.27449361997377,2.5199068494783443,0.568013338172559,0.512396694214876,0.5179550438596492,0.0365156968205958,1.0,242,1,0,54,74,44,70,0.5950413223140496
lstm_cnn_attention,fold_2,2023,42,Global-Spearman,20,1,0,1,20.711835699999934,0.8953582999965874,12865,243,29.244236539073288,23.27449361997377,2.5199068494783443,0.568013338172559,0.512396694214876,0.5179550438596492,0.0365156968205958,1.0,242,1,0,54,74,44,70,0.5950413223140496
lstm_cnn_attention,fold_2,2023,42,Regime-All,20,3,3,0,34.040222100011306,2.60621589999937,38595,243,18.34670095347367,14.36085751197956,1.5453310149705437,0.8299777630282332,0.5330578512396694,0.5336485745614035,0.0671936202951004,1.0,242,1,0,67,61,52,62,0.5082644628099173
lstm_cnn_attention,fold_2,2023,42,Regime-SHAP,20,3,2,1,32.899716400002944,3.3582851000101077,30019,243,22.73045763948526,16.01842245008719,1.7366526065318193,0.7390206646178277,0.5413223140495868,0.5361842105263158,0.0734718358370645,1.0,242,1,0,80,48,63,51,0.4090909090909091
lstm_cnn_attention,fold_2,2023,42,Regime-Spearman,20,3,2,1,32.66349530001753,2.7091276999999536,30019,243,24.959983388904465,19.489798111768405,2.1119273408664654,0.6853133308642301,0.5330578512396694,0.5269325657894737,0.0550610723782842,1.0,242,1,0,81,47,66,48,0.3925619834710744
lstm_cnn_attention,fold_2,2023,456,Global-All,20,1,1,0,21.31953509998857,0.7242083000019193,12865,243,29.165373777435796,23.545112446953738,2.556629062695417,0.5703400685055966,0.4752066115702479,0.486156798245614,-0.0298837495042814,1.0,242,1,0,38,90,37,77,0.6900826446280992
lstm_cnn_attention,fold_2,2023,456,Global3-All,20,3,3,0,63.15722829999868,2.73262920002162,38595,243,28.34198946042701,22.747255378161935,2.4593384894171746,0.5942575698816521,0.5371900826446281,0.5447505482456141,0.0924363349807545,1.0,242,1,0,53,75,37,77,0.628099173553719
lstm_cnn_attention,fold_2,2023,456,Global-SHAP,20,1,0,1,21.31953509998857,0.7242083000019193,12865,243,29.165373777435796,23.545112446953738,2.556629062695417,0.5703400685055966,0.4752066115702479,0.486156798245614,-0.0298837495042814,1.0,242,1,0,38,90,37,77,0.6900826446280992
lstm_cnn_attention,fold_2,2023,456,Global-Spearman,20,1,0,1,21.31953509998857,0.7242083000019193,12865,243,29.165373777435796,23.545112446953738,2.556629062695417,0.5703400685055966,0.4752066115702479,0.486156798245614,-0.0298837495042814,1.0,242,1,0,38,90,37,77,0.6900826446280992
lstm_cnn_attention,fold_2,2023,456,Regime-All,20,3,3,0,34.869788800002425,2.687306100007845,38595,243,23.591035807366897,19.221548132484337,2.068311645067645,0.7188851543976681,0.5206611570247934,0.5257675438596492,0.0522415745379586,1.0,242,1,0,56,72,44,70,0.5867768595041323
lstm_cnn_attention,fold_2,2023,456,Regime-SHAP,20,3,2,1,34.01155199998175,2.761801200002082,30019,243,24.24785106499329,18.18768801075931,1.977362409685816,0.7030137974087951,0.5371900826446281,0.5404331140350878,0.0812008022258258,1.0,242,1,0,62,66,46,68,0.5537190082644629
lstm_cnn_attention,fold_2,2023,456,Regime-Spearman,20,3,2,1,33.291939500006265,2.600879300007364,30019,243,20.097156241528708,16.150413854073104,1.736016530865734,0.7959864658103173,0.5413223140495868,0.5476973684210527,0.0975127388684118,1.0,242,1,0,56,72,39,75,0.6074380165289256
lstm_cnn_attention,fold_2,2023,789,Global-All,20,1,1,0,20.654421600003843,0.8375623000029009,12865,243,28.21049194013314,22.412757147270963,2.424559815031117,0.5980138588119239,0.4793388429752066,0.4867050438596491,-0.0274619433174063,1.0,242,1,0,46,82,44,70,0.628099173553719
lstm_cnn_attention,fold_2,2023,789,Global3-All,20,3,3,0,63.34131600000546,2.363801400002558,38595,243,34.05214057243879,27.73992392070992,3.051267727077918,0.4142954514879191,0.5371900826446281,0.5509868421052632,0.1154105558112734,1.0,242,1,0,40,88,24,90,0.7355371900826446
lstm_cnn_attention,fold_2,2023,789,Global-SHAP,20,1,0,1,20.654421600003843,0.8375623000029009,12865,243,28.21049194013314,22.412757147270963,2.424559815031117,0.5980138588119239,0.4793388429752066,0.4867050438596491,-0.0274619433174063,1.0,242,1,0,46,82,44,70,0.628099173553719
lstm_cnn_attention,fold_2,2023,789,Global-Spearman,20,1,0,1,20.654421600003843,0.8375623000029009,12865,243,28.21049194013314,22.412757147270963,2.424559815031117,0.5980138588119239,0.4793388429752066,0.4867050438596491,-0.0274619433174063,1.0,242,1,0,46,82,44,70,0.628099173553719
lstm_cnn_attention,fold_2,2023,789,Regime-All,20,3,3,0,33.655369799991604,2.523230300008436,38595,243,18.180294569514952,13.88550458686341,1.5005297058419975,0.8330480127197484,0.5785123966942148,0.569421600877193,0.1464249596465675,1.0,242,1,0,93,35,67,47,0.3388429752066115
lstm_cnn_attention,fold_2,2023,789,Regime-SHAP,20,3,2,1,33.704392999992706,2.637587100005476,30019,243,19.19190557314377,14.469218883828352,1.5607685804339484,0.8139515920847883,0.5661157024793388,0.5557839912280702,0.1195665382091283,1.0,242,1,0,94,34,71,43,0.3181818181818182
lstm_cnn_attention,fold_2,2023,789,Regime-Spearman,20,3,2,1,33.67716539998946,2.449039700004505,30019,243,51.38043957976985,34.437972965161954,3.670173615570061,-0.3334765802631498,0.5661157024793388,0.5509868421052632,0.1199560699205686,1.0,242,1,0,104,24,81,33,0.2355371900826446
lstm_cnn_attention,fold_3,2024,123,Global-All,20,1,1,0,23.638649800006533,0.8856760000053328,12865,244,35.150469001055264,29.113346050684584,3.442174618722873,0.3628632146602008,0.5163934426229508,0.527357157278417,0.0646007445043448,1.0,244,0,0,33,94,24,93,0.7663934426229508
