stage,model,feature_set,sequence_window,seed,fold,train_start_year,train_end_year,test_year,n_train,n_test,rmse,mae,mape,r2,direction_accuracy,balanced_accuracy,mcc,direction_coverage,n_direction_evaluated,n_actual_ties,n_predicted_abstentions,direction_tn,direction_fp,direction_fn,direction_tp,predicted_up_share,runtime_seconds
window_selection,cnn,full_ta,20,42,fold_3,2012,2019,2020,1874,243,67.89778455578896,45.02905987989533,5.318419170034163,0.4241717145012351,0.5165289256198347,0.512848551120831,0.0269077082180648,1.0,242,1,0,82,42,75,43,0.3512396694214876,5.051375499999267
window_selection,cnn,full_ta,20,42,fold_4,2012,2020,2021,2117,240,54.00010668126138,51.28889979376392,5.331184398283823,-5.358074947709198,0.475,0.5039370078740157,0.0610152522096513,1.0,240,0,0,113,0,126,1,0.0041666666666666,5.680335900004138
window_selection,cnn,full_ta_vmd,1,42,fold_1,2012,2017,2018,1385,245,14.17372356144802,11.22679256724332,0.9886404535467646,0.8914346826400287,0.5142857142857142,0.51276156204185,0.0383865047244321,1.0,245,0,0,109,14,105,17,0.1265306122448979,4.0392560999971465
window_selection,cnn,full_ta_vmd,1,42,fold_2,2012,2018,2019,1630,244,17.04812164008096,14.770414232767871,1.3533193484446826,0.5245642091397587,0.4836065573770491,0.5036005114745272,0.0326452378881773,1.0,244,0,0,2,125,1,116,0.9877049180327868,5.208306599997741
window_selection,cnn,full_ta_vmd,1,42,fold_3,2012,2019,2020,1874,243,27.977730427210197,21.011409530619648,2.480247701526724,0.9022297447242577,0.4545454545454545,0.4617960634226353,-0.0943309787988258,1.0,242,1,0,21,103,29,89,0.7933884297520661,5.730561699994723
window_selection,cnn,full_ta_vmd,1,42,fold_4,2012,2020,2021,2117,240,16.31553637185032,12.32529987422626,1.2841999907915975,0.4195843434724625,0.5208333333333334,0.4999303184447077,-0.0001994875721168,1.0,240,0,0,16,97,18,109,0.8583333333333333,5.907535899998038
window_selection,cnn,full_ta_vmd,3,42,fold_1,2012,2017,2018,1385,245,17.147533082099987,13.999800281373728,1.225958307390462,0.8410990518459072,0.5183673469387755,0.5164934026389444,0.0833563705782638,1.0,245,0,0,120,3,115,7,0.0408163265306122,4.607814599999983
window_selection,cnn,full_ta_vmd,3,42,fold_2,2012,2018,2019,1630,244,23.88445225707488,21.727463073867124,1.9910351280824563,0.0668115099960184,0.4795081967213114,0.5,0.0,1.0,244,0,0,0,127,0,117,1.0,4.121938199998112
window_selection,cnn,full_ta_vmd,3,42,fold_3,2012,2019,2020,1874,243,39.54471183108885,26.26592226442241,3.178358892233873,0.8046746475160753,0.4586776859504132,0.4592673592126845,-0.0815405485026749,1.0,242,1,0,54,70,61,57,0.5247933884297521,5.380559500001255
window_selection,cnn,full_ta_vmd,3,42,fold_4,2012,2020,2021,2117,240,12.121878976253,9.33387308190266,0.973611061097212,0.6796119605648628,0.4916666666666666,0.4879799317120758,-0.024188920049659,1.0,240,0,0,48,65,57,70,0.5625,5.80024169999524
window_selection,cnn,full_ta_vmd,5,42,fold_1,2012,2017,2018,1385,245,17.8820732693645,14.320281075200324,1.2838766716220509,0.8271939553157301,0.5142857142857142,0.5153938424630148,0.0366593355326002,1.0,245,0,0,30,93,26,96,0.7714285714285715,4.8505154000013135
window_selection,cnn,full_ta_vmd,5,42,fold_2,2012,2018,2019,1630,244,20.795031253788725,17.82248151502391,1.630913637780749,0.2926115633934271,0.4959016393442623,0.5150750386970859,0.0845828330860012,1.0,244,0,0,6,121,2,115,0.9672131147540984,4.653632100002142
window_selection,cnn,full_ta_vmd,5,42,fold_3,2012,2019,2020,1874,243,53.30847818842015,34.43490040238733,4.207239290213224,0.6450441353690641,0.4669421487603306,0.4663067249863313,-0.0674488094158032,1.0,242,1,0,61,63,66,52,0.4752066115702479,4.782506399998965
window_selection,cnn,full_ta_vmd,5,42,fold_4,2012,2020,2021,2117,240,17.65625780682291,14.285004465977364,1.490048003022737,0.3202742377194817,0.5416666666666666,0.5205908995888788,0.0596903679455917,1.0,240,0,0,18,95,15,112,0.8625,5.24545180000132
window_selection,cnn,full_ta_vmd,10,42,fold_1,2012,2017,2018,1385,245,20.46319516078432,16.509922509524216,1.4543390932716025,0.7737075407214172,0.5346938775510204,0.5332200453152073,0.0960908424781346,1.0,245,0,0,110,13,101,21,0.1387755102040816,4.196849400002975
window_selection,cnn,full_ta_vmd,10,42,fold_2,2012,2018,2019,1630,244,47.3156722537646,43.807509810748506,4.006633628651053,-2.6622571129381174,0.4836065573770491,0.5039370078740157,0.0615726625018824,1.0,244,0,0,1,126,0,117,0.9959016393442623,4.53475079999771
window_selection,cnn,full_ta_vmd,10,42,fold_3,2012,2019,2020,1874,243,60.33921350749033,38.719030193545386,4.691894068416327,0.5452412368737769,0.4752066115702479,0.4764215418261345,-0.0473759765466784,1.0,242,1,0,53,71,56,62,0.5495867768595041,4.848117400004412
window_selection,cnn,full_ta_vmd,10,42,fold_4,2012,2020,2021,2117,240,18.940262401279327,14.603409126798304,1.5202878091126142,0.2178169682779552,0.4875,0.4967249669012612,-0.0068936828862331,1.0,240,0,0,74,39,84,43,0.3416666666666667,5.173197700001765
window_selection,cnn,full_ta_vmd,20,42,fold_1,2012,2017,2018,1385,245,27.075552039826576,22.62814937843588,1.9899637028303128,0.6038334256440486,0.5428571428571428,0.5418832467013195,0.095339645376867,1.0,245,0,0,96,27,85,37,0.2612244897959184,4.43603940000321
window_selection,cnn,full_ta_vmd,20,42,fold_2,2012,2018,2019,1630,244,31.004091363997627,25.902362242597444,2.3730460290282958,-0.5724499009049078,0.4959016393442623,0.5110370819032236,0.0326690219528973,1.0,244,0,0,18,109,14,103,0.8688524590163934,5.204494500001601
window_selection,cnn,full_ta_vmd,20,42,fold_3,2012,2019,2020,1874,243,72.85003091708255,51.38270815680156,6.061653967016358,0.3371103055996441,0.4628099173553719,0.4614543466375068,-0.0775162895850634,1.0,242,1,0,64,60,70,48,0.4462809917355372,5.790508199999749
window_selection,cnn,full_ta_vmd,20,42,fold_4,2012,2020,2021,2117,240,28.394631360669912,23.24650427860019,2.410680561957832,-0.7579595457462043,0.5041666666666667,0.526618354121664,0.0827761704224614,1.0,240,0,0,103,10,109,18,0.1166666666666666,5.171006799995666
window_selection,lstm_cnn,full_ta,1,42,fold_1,2012,2017,2018,1385,245,26.708235670499278,21.74461875989966,1.881447449138363,0.6145095803108194,0.5428571428571428,0.5417832866853258,0.098294737086989,1.0,245,0,0,99,24,88,34,0.236734693877551,5.657801900000777
window_selection,lstm_cnn,full_ta,1,42,fold_2,2012,2018,2019,1630,244,42.25773712421118,41.1848428772877,3.780133342211345,-1.9211326284278665,0.4795081967213114,0.5,0.0,1.0,244,0,0,0,127,0,117,1.0,6.0445084999955725
window_selection,lstm_cnn,full_ta,1,42,fold_3,2012,2019,2020,1874,243,34.66927641330645,23.55949076012126,2.8238331507477827,0.8498686666921615,0.4669421487603306,0.4704073264078732,-0.0616510631703191,1.0,242,1,0,41,83,46,72,0.640495867768595,6.563484599995718
window_selection,lstm_cnn,full_ta,1,42,fold_4,2012,2020,2021,2117,240,19.791538921850805,15.318142346501329,1.601945847877207,0.1459259296668582,0.4541666666666666,0.4813253431816598,-0.1038567484413022,1.0,240,0,0,107,6,125,2,0.0333333333333333,6.585331299997051
window_selection,lstm_cnn,full_ta,3,42,fold_1,2012,2017,2018,1385,245,24.56547837378509,20.12128682884385,1.7458932810566632,0.673882847714079,0.5387755102040817,0.5376849260295882,0.0891895107081286,1.0,245,0,0,99,24,89,33,0.2326530612244897,6.72875799999747
window_selection,lstm_cnn,full_ta,3,42,fold_2,2012,2018,2019,1630,244,30.263926524171744,27.891321199357844,2.5600813871775765,-0.4982674662280937,0.4795081967213114,0.5,0.0,1.0,244,0,0,0,127,0,117,1.0,6.905205199996999
window_selection,lstm_cnn,full_ta,3,42,fold_3,2012,2019,2020,1874,243,40.27652000246496,29.168911703173745,3.4466537775154613,0.7973784351419864,0.4338842975206611,0.435688901038819,-0.1300294604219634,1.0,242,1,0,45,79,58,60,0.5743801652892562,6.809119899997313
window_selection,lstm_cnn,full_ta,3,42,fold_4,2012,2020,2021,2117,240,23.855460521314164,18.805455313503725,1.9649039444656888,-0.2408292345888014,0.4625,0.4852971918333217,-0.0472256352052415,1.0,240,0,0,99,14,115,12,0.1083333333333333,7.207301000002189
window_selection,lstm_cnn,full_ta,5,42,fold_1,2012,2017,2018,1385,245,26.984650813147454,22.313274954056187,1.9375428369712524,0.6064890742246437,0.5224489795918368,0.5213581234172997,0.0505486086329889,1.0,245,0,0,97,26,91,31,0.2326530612244897,7.1552106000017375
window_selection,lstm_cnn,full_ta,5,42,fold_2,2012,2018,2019,1630,244,26.491570228943548,23.55331165237004,2.1626660531478783,-0.1480325540482547,0.4754098360655737,0.4950535029275186,-0.0348849890307167,1.0,244,0,0,2,125,3,114,0.9795081967213116,7.179416099999799
