regime,feature,consensus_normalized_rank,normalized_rank_std,contributing_cells,consensus_rank
global,Return_5D,0.6955922865013774,0.2211934233184113,3,97
global,Close_Position_W,0.7052341597796143,0.29709948762720206,3,98
global,Momentum_5,0.7079889807162534,0.21556363812109788,3,99
global,Change_pct_D_lag1,0.7107438016528925,0.10932856657291701,3,100
global,Up_Ratio_10,0.7134986225895318,0.19567471975706757,3,101
global,Volume_D_lag10,0.7134986225895318,0.14511919769769613,3,102
global,VMD_IMF_3,0.7217630853994491,0.1780859102908428,3,103
global,Volume_Change_1D,0.7217630853994491,0.11813653797460917,3,104
global,Volume_D_lag20,0.7300275482093664,0.08481985850325434,3,105
global,Close_D_lag60,0.7327823691460056,0.4069216493327333,3,106
global,Close_to_SMA_20,0.7548209366391184,0.2600790249065096,3,107
global,Change_pct_D_lag5,0.7575757575757575,0.2078201566120363,3,108
global,Return_3D,0.7768595041322314,0.10355342219951799,3,109
global,Change_pct_D_lag20,0.787878787878788,0.3030177808582268,3,110
global,Change_pct_W,0.787878787878788,0.07854863597456334,3,111
global,ROC_20,0.8140495867768595,0.17414303723723537,3,112
global,Return_20D,0.8140495867768595,0.17414303723723537,3,113
global,Direction_lag1,0.8236914600550964,0.11401764235027481,3,114
global,Direction_lag5,0.8264462809917356,0.19364255394809893,3,115
global,Momentum_20,0.8264462809917356,0.1613158784788689,3,116
global,MinusDI_14,0.8347107438016529,0.10054152942641688,3,117
global,Close_to_SMA_5,0.8760330578512397,0.12479065182265703,3,118
global,Ratio_Close_D_to_M,0.884297520661157,0.08707151861861762,3,119
global,Close_to_SMA_10,0.9173553719008264,0.041322314049586834,3,120
global,StochK_14,0.9214876033057852,0.07969959306605746,3,121
global,WilliamsR_14,0.9214876033057852,0.07969959306605746,3,122
bull,Close_D,0.1487603305785124,0.037872526404593716,3,1
bull,VMD_Denoised_Close,0.15151515151515152,0.07220574337234797,3,2
bull,WMA_5,0.17355371900826447,0.11658459487327177,3,3
bull,Close_M,0.18457300275482091,0.17846902850408283,3,4
bull,Low_D,0.18457300275482094,0.09859796235908144,3,5
bull,Close_M_lag3,0.19283746556473827,0.269620842603131,3,6
bull,SMA_5,0.19283746556473827,0.15512846529257396,3,7
bull,Close_D_lag1,0.19283746556473833,0.1562253099587639,3,8
bull,WMA_10,0.19834710743801653,0.11361757921378116,3,9
bull,Close_M_lag1,0.2258953168044077,0.1949315655133277,3,10
bull,Close_W_lag2,0.23415977961432508,0.14081959139539454,3,11
bull,Ratio_Volume_D_to_W,0.2396694214876033,0.14944744892582748,3,12
bull,SMA_20,0.24793388429752064,0.10054152942641686,3,13
bull,WMA_20,0.24793388429752064,0.024793388429752056,3,14
bull,Open_D,0.25068870523415976,0.0668008575921881,3,15
bull,Volume_W,0.2534435261707989,0.31947609824010376,3,16
bull,Down_Ratio_20,0.2575757575757575,0.31711566934624535,3,17
bull,Up_Ratio_20,0.2575757575757575,0.31711566934624535,3,18
bull,Lower_Shadow_D,0.2699724517906336,0.3602711806883008,3,19
bull,High_D,0.28512396694214875,0.06253200805959318,3,20
bull,Volume_M,0.2865013774104683,0.26885979746478145,3,21
bull,WMA_60,0.2865013774104683,0.34792635917083,3,22
bull,Close_W_lag4,0.29201101928374656,0.08441627242999758,3,23
bull,SMA_10,0.2975206611570248,0.01652892561983471,3,24
bull,Body_W,0.3140495867768595,0.20260579623357464,3,25
bull,Ratio_Close_D_to_M,0.325068870523416,0.4925740009996995,3,26
bull,Low_M,0.32782369146005513,0.4032120651618273,3,27
bull,Body_abs_D,0.3305785123966942,0.37519204835755926,3,28
bull,High_W,0.33608815426997246,0.2107573052444646,3,29
bull,Momentum_60,0.33608815426997246,0.119858456847422,3,30
