model,selection_fold,regime,feature,importance,normalized_rank,available_sequences,fallback
spearman_filter,fold_2,bear,Body_D,0.06438122332859175,0.6776859504132231,75,none
spearman_filter,fold_2,bear,Body_abs_D,0.06179275812928789,0.7107438016528925,75,none
spearman_filter,fold_2,bear,Upper_Shadow_D,0.07202196366964987,0.6446280991735537,75,none
spearman_filter,fold_2,bear,Lower_Shadow_D,0.06095435892622835,0.71900826446281,75,none
spearman_filter,fold_2,bear,Body_to_Range_D,0.09783783783783784,0.5041322314049587,75,none
spearman_filter,fold_2,bear,Close_Position_D,0.15139510238720325,0.39669421487603307,75,none
spearman_filter,fold_2,bear,Spread_W,0.07625799012803568,0.6115702479338843,75,none
spearman_filter,fold_2,bear,Body_W,0.004259506640814995,0.9669421487603306,75,none
spearman_filter,fold_2,bear,Close_Position_W,0.049361841171986484,0.7603305785123967,75,none
spearman_filter,fold_2,bear,Spread_M,0.10902584439205551,0.4628099173553719,75,none
spearman_filter,fold_2,bear,Body_M,0.017321321717972685,0.9008264462809917,75,none
spearman_filter,fold_2,bear,Close_Position_M,0.01772683761103559,0.8842975206611571,75,none
spearman_filter,fold_2,bear,Volume_MA_5,0.011238592521036588,0.9256198347107438,75,none
spearman_filter,fold_2,bear,Volume_MA_20,0.011138138523723237,0.9338842975206612,75,none
spearman_filter,fold_2,bear,Volume_Ratio_5,0.008733997155049786,0.9421487603305785,75,none
spearman_filter,fold_2,bear,Volume_Ratio_20,0.028307254623044096,0.8429752066115702,75,none
spearman_filter,fold_2,bear,Volume_Change_1D,0.09098150782361308,0.512396694214876,75,none
spearman_filter,fold_2,bear,Volume_Change_5D,0.05260312944523471,0.7355371900826446,75,none
spearman_filter,fold_2,bear,Volume_Change_20D,0.03738264580369843,0.8099173553719008,75,none
spearman_filter,fold_2,bear,Direction_lag1,0.16423867621183644,0.32231404958677684,75,none
spearman_filter,fold_2,bear,Direction_lag2,0.04964740541926502,0.7520661157024794,75,none
spearman_filter,fold_2,bear,Direction_lag3,0.06366636089154606,0.6859504132231405,75,none
spearman_filter,fold_2,bear,Direction_lag5,0.04621099316532656,0.768595041322314,75,none
spearman_filter,fold_2,bear,Up_Ratio_5,0.08673506075492596,0.5330578512396694,75,none
spearman_filter,fold_2,bear,Up_Ratio_10,0.02615288177360031,0.8553719008264463,75,none
spearman_filter,fold_2,bear,Up_Ratio_20,0.07210077259049025,0.6322314049586777,75,none
spearman_filter,fold_2,bear,Down_Ratio_5,0.08673506075492596,0.5330578512396694,75,none
spearman_filter,fold_2,bear,Down_Ratio_10,0.02615288177360031,0.8553719008264463,75,none
spearman_filter,fold_2,bear,Down_Ratio_20,0.07210077259049025,0.6322314049586777,75,none
spearman_filter,fold_2,bear,WMA_5,0.3953058321479374,0.008264462809917356,75,none
spearman_filter,fold_2,bear,WMA_10,0.3607965860597439,0.05785123966942149,75,none
spearman_filter,fold_2,bear,WMA_20,0.34125177809388335,0.0743801652892562,75,none
spearman_filter,fold_2,bear,WMA_60,0.23203413940256043,0.2231404958677686,75,none
spearman_filter,fold_2,bear,StochK_14,0.08147937411095305,0.5661157024793388,75,none
spearman_filter,fold_2,bear,StochD_3,0.01499288762446657,0.9090909090909091,75,none
spearman_filter,fold_2,bear,RSI_14,0.1206827880512091,0.4462809917355372,75,none
spearman_filter,fold_2,bear,MACD_12_26,0.2038122332859175,0.2644628099173554,75,none
spearman_filter,fold_2,bear,MACD_Signal_9,0.24019914651493596,0.2066115702479339,75,none
spearman_filter,fold_2,bear,MACD_Histogram,0.15604551920341395,0.34710743801652894,75,none
spearman_filter,fold_2,bear,WilliamsR_14,0.08147937411095305,0.5661157024793388,75,none
spearman_filter,fold_2,bear,CCI_20,0.1514651493598862,0.3884297520661157,75,none
spearman_filter,fold_2,bear,ADX_14,0.07698435277382647,0.6033057851239669,75,none
spearman_filter,fold_2,bear,PlusDI_14,0.06526315789473684,0.6694214876033058,75,none
spearman_filter,fold_2,bear,MinusDI_14,0.03991465149359886,0.7851239669421488,75,none
spearman_filter,fold_2,bear,VMD_IMF_1,0.2644665718349929,0.19834710743801653,75,none
spearman_filter,fold_2,bear,VMD_IMF_2,0.004438122332859175,0.9504132231404959,75,none
spearman_filter,fold_2,bear,VMD_IMF_3,0.11044096728307254,0.45454545454545453,75,none
spearman_filter,fold_2,bear,VMD_IMF_4,0.10896159317211948,0.47107438016528924,75,none
spearman_filter,fold_2,bear,VMD_Denoised_Close,0.37940256045519205,0.03305785123966942,75,none
spearman_filter,fold_2,bear,VMD_Noise_Energy_Ratio,0.23672830725462302,0.21487603305785125,75,none
spearman_filter,fold_3,global,Open_D,0.10732119114807968,0.33884297520661155,242,none
spearman_filter,fold_3,global,High_D,0.11156749607648642,0.30578512396694213,242,none
spearman_filter,fold_3,global,Low_D,0.11752804407884042,0.2644628099173554,242,none
spearman_filter,fold_3,global,Close_D,0.12577475402619206,0.19008264462809918,242,none
spearman_filter,fold_3,global,Volume_D,0.10839761788878768,0.3305785123966942,242,none
spearman_filter,fold_3,global,Change_pct_D,0.09748940574955002,0.39669421487603307,242,none
spearman_filter,fold_3,global,Open_W,0.1486154253822848,0.06611570247933884,242,none
spearman_filter,fold_3,global,High_W,0.12959277288428991,0.1652892561983471,242,none
spearman_filter,fold_3,global,Low_W,0.13615017642324348,0.10743801652892562,242,none
spearman_filter,fold_3,global,Close_W,0.13252721731958297,0.1322314049586777,242,none
spearman_filter,fold_3,global,Volume_W,0.15216263975262412,0.05785123966942149,242,none
spearman_filter,fold_3,global,Change_pct_W,0.015921370407404604,0.8677685950413223,242,none
spearman_filter,fold_3,global,Open_M,0.09758570271244175,0.3884297520661157,242,none
spearman_filter,fold_3,global,High_M,0.09454119465104929,0.4297520661157025,242,none
spearman_filter,fold_3,global,Low_M,0.1760249080351664,0.0,242,none
spearman_filter,fold_3,global,Close_M,0.11021917908888135,0.32231404958677684,242,none
spearman_filter,fold_3,global,Volume_M,0.05116099089490376,0.5867768595041323,242,none
spearman_filter,fold_3,global,Change_pct_M,0.021916549379708567,0.8264462809917356,242,none
spearman_filter,fold_3,global,Close_D_lag1,0.09854236168736384,0.36363636363636365,242,none
spearman_filter,fold_3,global,Close_D_lag2,0.10474378079965715,0.34710743801652894,242,none
spearman_filter,fold_3,global,Close_D_lag3,0.1151165941305077,0.2809917355371901,242,none
spearman_filter,fold_3,global,Close_D_lag5,0.12193654637517817,0.2231404958677686,242,none
spearman_filter,fold_3,global,Close_D_lag10,0.11084867318081977,0.3140495867768595,242,none
spearman_filter,fold_3,global,Close_D_lag20,0.11487228944635205,0.2892561983471074,242,none
spearman_filter,fold_3,global,Close_D_lag60,0.0018213066202717933,1.0,242,none
spearman_filter,fold_3,global,Change_pct_D_lag1,0.02132379682068199,0.8347107438016529,242,none
spearman_filter,fold_3,global,Change_pct_D_lag2,0.007471605739698527,0.9256198347107438,242,none
spearman_filter,fold_3,global,Change_pct_D_lag3,0.029964322746651346,0.7024793388429752,242,none
spearman_filter,fold_3,global,Change_pct_D_lag5,0.06805181521948105,0.5206611570247934,242,none
spearman_filter,fold_3,global,Change_pct_D_lag10,0.15394290970046126,0.04132231404958678,242,none
spearman_filter,fold_3,global,Change_pct_D_lag20,0.004434783179716889,0.9586776859504132,242,none
spearman_filter,fold_3,global,Volume_D_lag1,0.1281777878985293,0.18181818181818182,242,none
spearman_filter,fold_3,global,Volume_D_lag2,0.13048225613241635,0.1487603305785124,242,none
spearman_filter,fold_3,global,Volume_D_lag3,0.17521457815661728,0.008264462809917356,242,none
spearman_filter,fold_3,global,Volume_D_lag5,0.15588201246430516,0.024793388429752067,242,none
spearman_filter,fold_3,global,Volume_D_lag10,0.05840633971125071,0.5619834710743802,242,none
spearman_filter,fold_3,global,Volume_D_lag20,0.04000762095069177,0.6363636363636364,242,none
spearman_filter,fold_3,global,Close_W_lag1,0.12281861969455561,0.19834710743801653,242,none
spearman_filter,fold_3,global,Close_W_lag2,0.11903813902876124,0.24793388429752067,242,none
spearman_filter,fold_3,global,Close_W_lag4,0.11820958817650942,0.256198347107438,242,none
spearman_filter,fold_3,global,Close_M_lag1,0.07796294965289301,0.47107438016528924,242,none
spearman_filter,fold_3,global,Close_M_lag3,0.09829139755157404,0.38016528925619836,242,none
spearman_filter,fold_3,global,Return_1D,0.0971189746494663,0.4049586776859504,242,none
spearman_filter,fold_3,global,Return_3D,0.027781482201198037,0.768595041322314,242,none
spearman_filter,fold_3,global,Return_5D,0.02810662473682718,0.756198347107438,242,none
spearman_filter,fold_3,global,Return_10D,0.028872064456120786,0.7231404958677686,242,none
spearman_filter,fold_3,global,Return_20D,0.03921227446941015,0.6487603305785123,242,none
spearman_filter,fold_3,global,Return_60D,0.07040140285456518,0.5,242,none
spearman_filter,fold_3,global,SMA_5,0.11532526319399199,0.2727272727272727,242,none
spearman_filter,fold_3,global,SMA_10,0.12050722235558146,0.2396694214876033,242,none
spearman_filter,fold_3,global,SMA_20,0.14365245988532802,0.0743801652892562,242,none
spearman_filter,fold_3,global,SMA_60,0.13219711258187306,0.14049586776859505,242,none
spearman_filter,fold_3,global,Close_to_SMA_5,0.028301371568063383,0.743801652892562,242,none
spearman_filter,fold_3,global,Close_to_SMA_10,0.008001131225071878,0.9173553719008265,242,none
spearman_filter,fold_3,global,Close_to_SMA_20,0.012471841089972614,0.9008264462809917,242,none
spearman_filter,fold_3,global,Close_to_SMA_60,0.003349222134586149,0.9917355371900827,242,none
spearman_filter,fold_3,global,Volatility_5,0.09831878447495196,0.371900826446281,242,none
spearman_filter,fold_3,global,Volatility_10,0.15995361638515165,0.01652892561983471,242,none
spearman_filter,fold_3,global,Volatility_20,0.1539571074337829,0.03305785123966942,242,none
spearman_filter,fold_3,global,Volatility_60,0.13943322745032793,0.09090909090909091,242,none
spearman_filter,fold_3,global,Momentum_5,0.0271811539257786,0.7933884297520661,242,none
spearman_filter,fold_3,global,Momentum_10,0.027375065621245108,0.7768595041322314,242,none
spearman_filter,fold_3,global,Momentum_20,0.037382524720699126,0.6611570247933884,242,none
spearman_filter,fold_3,global,Momentum_60,0.06858433024659606,0.512396694214876,242,none
spearman_filter,fold_3,global,ROC_5,0.02810662473682718,0.756198347107438,242,none
spearman_filter,fold_3,global,ROC_10,0.028872064456120786,0.7231404958677686,242,none
spearman_filter,fold_3,global,ROC_20,0.03921227446941015,0.6487603305785123,242,none
spearman_filter,fold_3,global,ROC_60,0.07040140285456518,0.5,242,none
spearman_filter,fold_3,global,Ratio_Close_D_to_W,0.018967075289353,0.8429752066115702,242,none
spearman_filter,fold_3,global,Ratio_Close_D_to_M,0.004375454188867732,0.9669421487603306,242,none
spearman_filter,fold_3,global,Ratio_Volume_D_to_W,0.09082445682546411,0.45454545454545453,242,none
spearman_filter,fold_3,global,Spread_D,0.1537759731188533,0.049586776859504134,242,none
spearman_filter,fold_3,global,Body_D,0.12898226023469805,0.17355371900826447,242,none
spearman_filter,fold_3,global,Body_abs_D,0.09502867125812511,0.4214876033057851,242,none
spearman_filter,fold_3,global,Upper_Shadow_D,0.055559471683603784,0.5702479338842975,242,none
spearman_filter,fold_3,global,Lower_Shadow_D,0.06439616451882495,0.5454545454545454,242,none
spearman_filter,fold_3,global,Body_to_Range_D,0.027212482763847027,0.7851239669421488,242,none
spearman_filter,fold_3,global,Close_Position_D,0.1326548670581006,0.12396694214876033,242,none
spearman_filter,fold_3,global,Spread_W,0.09523902439434412,0.4132231404958678,242,none
spearman_filter,fold_3,global,Body_W,0.06715389284813254,0.5289256198347108,242,none
spearman_filter,fold_3,global,Close_Position_W,0.024274588187885155,0.8016528925619835,242,none
spearman_filter,fold_3,global,Spread_M,0.10001842015027781,0.35537190082644626,242,none
spearman_filter,fold_3,global,Body_M,0.02412579329810667,0.8099173553719008,242,none
spearman_filter,fold_3,global,Close_Position_M,0.05241516167319438,0.5785123966942148,242,none
spearman_filter,fold_3,global,Volume_MA_5,0.13738814973100744,0.09917355371900827,242,none
spearman_filter,fold_3,global,Volume_MA_20,0.12228457652806325,0.2066115702479339,242,none
spearman_filter,fold_3,global,Volume_Ratio_5,0.07373580729547032,0.48760330578512395,242,none
spearman_filter,fold_3,global,Volume_Ratio_20,0.013633548274564243,0.8925619834710744,242,none
spearman_filter,fold_3,global,Volume_Change_1D,0.016129274667390697,0.8512396694214877,242,none
spearman_filter,fold_3,global,Volume_Change_5D,0.05893720236263115,0.5537190082644629,242,none
spearman_filter,fold_3,global,Volume_Change_20D,0.06591638237832143,0.5371900826446281,242,none
spearman_filter,fold_3,global,Direction_lag1,0.011646402405730035,0.9090909090909091,242,none
spearman_filter,fold_3,global,Direction_lag2,0.031956716956057125,0.6776859504132231,242,none
spearman_filter,fold_3,global,Direction_lag3,0.006515504006893348,0.9338842975206612,242,none
spearman_filter,fold_3,global,Direction_lag5,0.04773350965469641,0.6033057851239669,242,none
spearman_filter,fold_3,global,Up_Ratio_5,0.014924591324352608,0.8760330578512396,242,none
spearman_filter,fold_3,global,Up_Ratio_10,0.031524342258657446,0.6859504132231405,242,none
spearman_filter,fold_3,global,Up_Ratio_20,0.04418843557835158,0.628099173553719,242,none
spearman_filter,fold_3,global,Down_Ratio_5,0.0044965285869310815,0.9504132231404959,242,none
spearman_filter,fold_3,global,Down_Ratio_10,0.045170685939620384,0.6115702479338843,242,none
spearman_filter,fold_3,global,Down_Ratio_20,0.0446302325958057,0.6198347107438017,242,none
spearman_filter,fold_3,global,WMA_5,0.11442096051677342,0.2975206611570248,242,none
spearman_filter,fold_3,global,WMA_10,0.12067701633397329,0.23140495867768596,242,none
spearman_filter,fold_3,global,WMA_20,0.1344070657537274,0.11570247933884298,242,none
spearman_filter,fold_3,global,WMA_60,0.14249837322891518,0.08264462809917356,242,none
spearman_filter,fold_3,global,StochK_14,0.0042255873475413675,0.9793388429752066,242,none
spearman_filter,fold_3,global,StochD_3,0.03213111034059104,0.6694214876033058,242,none
spearman_filter,fold_3,global,RSI_14,0.03109303163938199,0.6942148760330579,242,none
spearman_filter,fold_3,global,MACD_12_26,0.028876298082886796,0.7107438016528925,242,none
spearman_filter,fold_3,global,MACD_Signal_9,0.023083849941639457,0.8181818181818182,242,none
spearman_filter,fold_3,global,MACD_Histogram,0.028358102166727846,0.7355371900826446,242,none
spearman_filter,fold_3,global,WilliamsR_14,0.0042255873475413675,0.9793388429752066,242,none
spearman_filter,fold_3,global,CCI_20,0.05089031054075691,0.5950413223140496,242,none
spearman_filter,fold_3,global,ADX_14,0.09290651601729183,0.4380165289256198,242,none
spearman_filter,fold_3,global,PlusDI_14,0.07385096194350564,0.4793388429752066,242,none
spearman_filter,fold_3,global,MinusDI_14,0.014311775282478163,0.8842975206611571,242,none
spearman_filter,fold_3,global,VMD_IMF_1,0.0820294821300731,0.4628099173553719,242,none
spearman_filter,fold_3,global,VMD_IMF_2,0.006443156575182227,0.9421487603305785,242,none
spearman_filter,fold_3,global,VMD_IMF_3,0.016105139580557662,0.859504132231405,242,none
spearman_filter,fold_3,global,VMD_IMF_4,0.09279390154531611,0.4462809917355372,242,none
spearman_filter,fold_3,global,VMD_Denoised_Close,0.12208297823788836,0.21487603305785125,242,none
spearman_filter,fold_3,global,VMD_Noise_Energy_Ratio,0.13041983606550436,0.15702479338842976,242,none
spearman_filter,fold_3,bull,Open_D,0.1478052231689686,0.32231404958677684,58,none
spearman_filter,fold_3,bull,High_D,0.14694392322126182,0.3347107438016529,58,none
spearman_filter,fold_3,bull,Low_D,0.1570334368943985,0.2644628099173554,58,none
spearman_filter,fold_3,bull,Close_D,0.17887354271124922,0.10743801652892562,58,none
spearman_filter,fold_3,bull,Volume_D,0.04061038689445783,0.8016528925619835,58,none
spearman_filter,fold_3,bull,Change_pct_D,0.049065600298332165,0.743801652892562,58,none
spearman_filter,fold_3,bull,Open_W,0.14950552011017113,0.2975206611570248,58,none
spearman_filter,fold_3,bull,High_W,0.17608839105385254,0.12396694214876033,58,none
spearman_filter,fold_3,bull,Low_W,0.11971543503871378,0.4214876033057851,58,none
spearman_filter,fold_3,bull,Close_W,0.170969183888364,0.18181818181818182,58,none
spearman_filter,fold_3,bull,Volume_W,0.2535212239617468,0.03305785123966942,58,none
spearman_filter,fold_3,bull,Change_pct_W,0.01659116539176404,0.9421487603305785,58,none
spearman_filter,fold_3,bull,Open_M,0.06271196140712113,0.628099173553719,58,none
spearman_filter,fold_3,bull,High_M,0.17664763361633465,0.11570247933884298,58,none
spearman_filter,fold_3,bull,Low_M,0.04219722818385553,0.7933884297520661,58,none
spearman_filter,fold_3,bull,Close_M,0.13372449948765586,0.371900826446281,58,none
spearman_filter,fold_3,bull,Volume_M,0.15613290039306904,0.2727272727272727,58,none
spearman_filter,fold_3,bull,Change_pct_M,0.038409892819560344,0.8223140495867769,58,none
spearman_filter,fold_3,bull,Close_D_lag1,0.1484204374173306,0.3140495867768595,58,none
spearman_filter,fold_3,bull,Close_D_lag2,0.13617767387492696,0.35537190082644626,58,none
spearman_filter,fold_3,bull,Close_D_lag3,0.14694392322126182,0.3347107438016529,58,none
spearman_filter,fold_3,bull,Close_D_lag5,0.1327324740840998,0.38016528925619836,58,none
spearman_filter,fold_3,bull,Close_D_lag10,0.08369989848964904,0.5041322314049587,58,none
spearman_filter,fold_3,bull,Close_D_lag20,0.03208342305207789,0.8842975206611571,58,none
spearman_filter,fold_3,bull,Close_D_lag60,0.07293477091469755,0.5537190082644629,58,none
spearman_filter,fold_3,bull,Change_pct_D_lag1,0.07106271074497676,0.5702479338842975,58,none
spearman_filter,fold_3,bull,Change_pct_D_lag2,0.06712400418770784,0.5950413223140496,58,none
spearman_filter,fold_3,bull,Change_pct_D_lag3,0.025778666489029683,0.9256198347107438,58,none
spearman_filter,fold_3,bull,Change_pct_D_lag5,0.0009843730778620794,1.0,58,none
spearman_filter,fold_3,bull,Change_pct_D_lag10,0.15267011204467187,0.2892561983471074,58,none
spearman_filter,fold_3,bull,Change_pct_D_lag20,0.08745539563630911,0.48760330578512395,58,none
spearman_filter,fold_3,bull,Volume_D_lag1,0.0456223468379922,0.768595041322314,58,none
spearman_filter,fold_3,bull,Volume_D_lag2,0.08318336357334076,0.512396694214876,58,none
spearman_filter,fold_3,bull,Volume_D_lag3,0.055283802910513075,0.6859504132231405,58,none
spearman_filter,fold_3,bull,Volume_D_lag5,0.06657232539272766,0.6033057851239669,58,none
spearman_filter,fold_3,bull,Volume_D_lag10,0.1202713752927156,0.4132231404958678,58,none
spearman_filter,fold_3,bull,Volume_D_lag20,0.2270692665175611,0.06611570247933884,58,none
spearman_filter,fold_3,bull,Close_W_lag1,0.1321002994467326,0.3884297520661157,58,none
spearman_filter,fold_3,bull,Close_W_lag2,0.1728316375091975,0.15702479338842976,58,none
spearman_filter,fold_3,bull,Close_W_lag4,0.16328280107264967,0.23140495867768596,58,none
spearman_filter,fold_3,bull,Close_M_lag1,0.11660530305654261,0.4297520661157025,58,none
spearman_filter,fold_3,bull,Close_M_lag3,0.24020352814812068,0.04132231404958678,58,none
spearman_filter,fold_3,bull,Return_1D,0.049801593404903255,0.7355371900826446,58,none
spearman_filter,fold_3,bull,Return_3D,0.12651881017564368,0.39669421487603307,58,none
spearman_filter,fold_3,bull,Return_5D,0.06056784275123813,0.640495867768595,58,none
spearman_filter,fold_3,bull,Return_10D,0.03417515149650866,0.8471074380165289,58,none
spearman_filter,fold_3,bull,Return_20D,0.07447168476421914,0.5330578512396694,58,none
spearman_filter,fold_3,bull,Return_60D,0.16681534344335414,0.2024793388429752,58,none
spearman_filter,fold_3,bull,SMA_5,0.18078070688117137,0.09917355371900827,58,none
spearman_filter,fold_3,bull,SMA_10,0.15567996554800212,0.2809917355371901,58,none
spearman_filter,fold_3,bull,SMA_20,0.13611615245009073,0.36363636363636365,58,none
spearman_filter,fold_3,bull,SMA_60,0.33095450490633366,0.0,58,none
spearman_filter,fold_3,bull,Close_to_SMA_5,0.08935986957457935,0.4793388429752066,58,none
spearman_filter,fold_3,bull,Close_to_SMA_10,0.06875019225445261,0.5867768595041323,58,none
spearman_filter,fold_3,bull,Close_to_SMA_20,0.03694361561413763,0.8347107438016529,58,none
spearman_filter,fold_3,bull,Close_to_SMA_60,0.07373342766618475,0.5454545454545454,58,none
spearman_filter,fold_3,bull,Volatility_5,0.06432064966624629,0.6115702479338843,58,none
spearman_filter,fold_3,bull,Volatility_10,0.05121658617613584,0.7107438016528925,58,none
spearman_filter,fold_3,bull,Volatility_20,0.005875296071857025,0.9752066115702479,58,none
spearman_filter,fold_3,bull,Volatility_60,0.2576824879264204,0.024793388429752067,58,none
spearman_filter,fold_3,bull,Momentum_5,0.038420129810206406,0.8099173553719008,58,none
spearman_filter,fold_3,bull,Momentum_10,0.05087900088271183,0.71900826446281,58,none
spearman_filter,fold_3,bull,Momentum_20,0.06352087114337569,0.6198347107438017,58,none
spearman_filter,fold_3,bull,Momentum_60,0.16669230059368176,0.21487603305785125,58,none
spearman_filter,fold_3,bull,ROC_5,0.06056784275123813,0.640495867768595,58,none
spearman_filter,fold_3,bull,ROC_10,0.03417515149650866,0.8471074380165289,58,none
spearman_filter,fold_3,bull,ROC_20,0.07447168476421914,0.5330578512396694,58,none
spearman_filter,fold_3,bull,ROC_60,0.16681534344335414,0.2024793388429752,58,none
spearman_filter,fold_3,bull,Ratio_Close_D_to_W,0.09237441939155312,0.47107438016528924,58,none
spearman_filter,fold_3,bull,Ratio_Close_D_to_M,0.031591251653388296,0.8925619834710744,58,none
spearman_filter,fold_3,bull,Ratio_Volume_D_to_W,0.1575871297179243,0.256198347107438,58,none
spearman_filter,fold_3,bull,Spread_D,0.05174031407782424,0.6942148760330579,58,none
spearman_filter,fold_3,bull,Body_D,0.01491894552277831,0.9586776859504132,58,none
spearman_filter,fold_3,bull,Body_abs_D,0.049033329750328085,0.7520661157024794,58,none
spearman_filter,fold_3,bull,Upper_Shadow_D,0.004552935580197646,0.9834710743801653,58,none
spearman_filter,fold_3,bull,Lower_Shadow_D,0.2285696713572196,0.05785123966942149,58,none
spearman_filter,fold_3,bull,Body_to_Range_D,0.07268756344396937,0.5619834710743802,58,none
spearman_filter,fold_3,bull,Close_Position_D,0.0461746701584553,0.7603305785123967,58,none
spearman_filter,fold_3,bull,Spread_W,0.05735979113137753,0.6694214876033058,58,none
spearman_filter,fold_3,bull,Body_W,0.08030370758392855,0.5206611570247934,58,none
spearman_filter,fold_3,bull,Close_Position_W,0.08585465511277153,0.49586776859504134,58,none
spearman_filter,fold_3,bull,Spread_M,0.10039594828185823,0.4628099173553719,58,none
spearman_filter,fold_3,bull,Body_M,0.038409892819560344,0.8223140495867769,58,none
spearman_filter,fold_3,bull,Close_Position_M,0.18763090617279068,0.08264462809917356,58,none
spearman_filter,fold_3,bull,Volume_MA_5,0.02894672082088177,0.9008264462809917,58,none
spearman_filter,fold_3,bull,Volume_MA_20,0.16281645082900123,0.2396694214876033,58,none
spearman_filter,fold_3,bull,Volume_Ratio_5,0.006182903196038021,0.9669421487603306,58,none
spearman_filter,fold_3,bull,Volume_Ratio_20,0.16195515088129442,0.24793388429752067,58,none
spearman_filter,fold_3,bull,Volume_Change_1D,0.10670891137838753,0.45454545454545453,58,none
spearman_filter,fold_3,bull,Volume_Change_5D,0.14260885616218383,0.34710743801652894,58,none
spearman_filter,fold_3,bull,Volume_Change_20D,0.19453373735324647,0.0743801652892562,58,none
spearman_filter,fold_3,bull,Direction_lag1,0.05991228738769984,0.6611570247933884,58,none
spearman_filter,fold_3,bull,Direction_lag2,0.06034631830889362,0.6528925619834711,58,none
spearman_filter,fold_3,bull,Direction_lag3,0.12567485325361016,0.4049586776859504,58,none
spearman_filter,fold_3,bull,Direction_lag5,0.057309730044142984,0.6776859504132231,58,none
spearman_filter,fold_3,bull,Up_Ratio_5,0.027955290497686244,0.9132231404958677,58,none
spearman_filter,fold_3,bull,Up_Ratio_10,0.1747685596397834,0.13636363636363635,58,none
spearman_filter,fold_3,bull,Up_Ratio_20,0.3081179565688053,0.012396694214876033,58,none
spearman_filter,fold_3,bull,Down_Ratio_5,0.027955290497686244,0.9132231404958677,58,none
spearman_filter,fold_3,bull,Down_Ratio_10,0.1747685596397834,0.13636363636363635,58,none
spearman_filter,fold_3,bull,Down_Ratio_20,0.3081179565688053,0.012396694214876033,58,none
spearman_filter,fold_3,bull,WMA_5,0.16767664339106095,0.19008264462809918,58,none
spearman_filter,fold_3,bull,WMA_10,0.1715524931557415,0.17355371900826447,58,none
spearman_filter,fold_3,bull,WMA_20,0.16601556492048355,0.2231404958677686,58,none
spearman_filter,fold_3,bull,WMA_60,0.22962871820111358,0.049586776859504134,58,none
spearman_filter,fold_3,bull,StochK_14,0.11114016335504102,0.44214876033057854,58,none
spearman_filter,fold_3,bull,StochD_3,0.05133962902580824,0.7024793388429752,58,none
spearman_filter,fold_3,bull,RSI_14,0.03331385154880187,0.8677685950413223,58,none
spearman_filter,fold_3,bull,MACD_12_26,0.017810452490079672,0.9338842975206612,58,none
spearman_filter,fold_3,bull,MACD_Signal_9,0.042726629548740354,0.78099173553719,58,none
spearman_filter,fold_3,bull,MACD_Histogram,0.015349595496631705,0.9504132231404959,58,none
spearman_filter,fold_3,bull,WilliamsR_14,0.11114016335504102,0.44214876033057854,58,none
spearman_filter,fold_3,bull,CCI_20,0.042726629548740354,0.78099173553719,58,none
spearman_filter,fold_3,bull,ADX_14,0.06991909932634041,0.5785123966942148,58,none
spearman_filter,fold_3,bull,PlusDI_14,0.03349841582331047,0.859504132231405,58,none
spearman_filter,fold_3,bull,MinusDI_14,0.0038450890522624508,0.9917355371900827,58,none
spearman_filter,fold_3,bull,VMD_IMF_1,0.17284444307730168,0.1487603305785124,58,none
spearman_filter,fold_3,bull,VMD_IMF_2,0.14854348026700298,0.30578512396694213,58,none
spearman_filter,fold_3,bull,VMD_IMF_3,0.05004767910424806,0.7272727272727273,58,none
spearman_filter,fold_3,bull,VMD_IMF_4,0.032944722999784674,0.8760330578512396,58,none
spearman_filter,fold_3,bull,VMD_Denoised_Close,0.18539481374388633,0.09090909090909091,58,none
spearman_filter,fold_3,bull,VMD_Noise_Energy_Ratio,0.1726598788027931,0.1652892561983471,58,none
spearman_filter,fold_3,sideway,Open_D,0.1971401781528364,0.18181818181818182,80,none
spearman_filter,fold_3,sideway,High_D,0.18992030004688235,0.21487603305785125,80,none
spearman_filter,fold_3,sideway,Low_D,0.21351508155008897,0.14049586776859505,80,none
spearman_filter,fold_3,sideway,Close_D,0.21889357712142524,0.11570247933884298,80,none
spearman_filter,fold_3,sideway,Volume_D,0.1446866386368375,0.4628099173553719,80,none
spearman_filter,fold_3,sideway,Change_pct_D,0.12836606365199363,0.512396694214876,80,none
spearman_filter,fold_3,sideway,Open_W,0.15752644363566032,0.35537190082644626,80,none
spearman_filter,fold_3,sideway,High_W,0.1238244214275542,0.5537190082644629,80,none
spearman_filter,fold_3,sideway,Low_W,0.14680093935355415,0.4380165289256198,80,none
spearman_filter,fold_3,sideway,Close_W,0.16060093173403212,0.3305785123966942,80,none
spearman_filter,fold_3,sideway,Volume_W,0.1427876762633131,0.47107438016528924,80,none
spearman_filter,fold_3,sideway,Change_pct_W,0.064540780691011,0.7768595041322314,80,none
spearman_filter,fold_3,sideway,Open_M,0.10409301542742472,0.6446280991735537,80,none
spearman_filter,fold_3,sideway,High_M,0.1447175788815167,0.45454545454545453,80,none
spearman_filter,fold_3,sideway,Low_M,0.2665199563764069,0.04132231404958678,80,none
spearman_filter,fold_3,sideway,Close_M,0.12059005874933217,0.5619834710743802,80,none
spearman_filter,fold_3,sideway,Volume_M,0.17046152400777861,0.3140495867768595,80,none
spearman_filter,fold_3,sideway,Change_pct_M,0.11628751575039087,0.5826446280991735,80,none
spearman_filter,fold_3,sideway,Close_D_lag1,0.17737927801218942,0.2809917355371901,80,none
