fit_id,model,fold,test_year,base_seed,arm,features,feature_hash,training_sequences,fit_seconds,inference_seconds,trainable_parameters
a23448205b1af60bcd00,lstm_cnn,fold_1,2022,2025,Global-Numeric-Random-Features,130,f5035214080cd6d0502753d540497536f7bd7e3975f6067fbaf290c469eec29a,708,7.03073449999647,0.5371311000053538,11249
7741d790f91f1ef178ad,lstm_cnn,fold_2,2023,42,News-Only,8,66288c297dd324367a8595f4e4d41a6d0c4f683f0534c571b40ea085d994132d,949,7.809262100003252,0.6328408999979729,3441
f7879433f5e0758b70e3,lstm_cnn,fold_2,2023,42,Global-Numeric-Shuffled-News,130,f5035214080cd6d0502753d540497536f7bd7e3975f6067fbaf290c469eec29a,949,8.134110300001339,0.58365639999829,11249
38f977e248853cb95791,lstm_cnn,fold_2,2023,42,Global-Numeric-Lagged-News,130,f5035214080cd6d0502753d540497536f7bd7e3975f6067fbaf290c469eec29a,949,8.434106499997142,0.5481771000049775,11249
082196d6c616a36160b3,lstm_cnn,fold_2,2023,42,Global-Numeric-Random-Features,130,f5035214080cd6d0502753d540497536f7bd7e3975f6067fbaf290c469eec29a,949,7.8620530999978655,0.5949928000045475,11249
5097f6f902e6bf03d47f,lstm_cnn,fold_2,2023,123,News-Only,8,66288c297dd324367a8595f4e4d41a6d0c4f683f0534c571b40ea085d994132d,949,7.67551739999908,0.4891471000009915,3441
ad0d75656c5a4d88c113,lstm_cnn,fold_2,2023,123,Global-Numeric-Shuffled-News,130,f5035214080cd6d0502753d540497536f7bd7e3975f6067fbaf290c469eec29a,949,8.455151699999988,0.5500112999943667,11249
26aef564d3c2247ef861,lstm_cnn,fold_2,2023,123,Global-Numeric-Lagged-News,130,f5035214080cd6d0502753d540497536f7bd7e3975f6067fbaf290c469eec29a,949,7.964506899996195,0.6031149999980698,11249
1db19ffe79fe40fe8425,lstm_cnn,fold_2,2023,123,Global-Numeric-Random-Features,130,f5035214080cd6d0502753d540497536f7bd7e3975f6067fbaf290c469eec29a,949,8.45958179999434,0.5052387999967323,11249
22bdf36f11f61bad2a67,lstm_cnn,fold_2,2023,456,News-Only,8,66288c297dd324367a8595f4e4d41a6d0c4f683f0534c571b40ea085d994132d,949,8.46367630000168,0.6002432000022964,3441
583f4cfa195a2f4b99fb,lstm_cnn,fold_2,2023,456,Global-Numeric-Shuffled-News,130,f5035214080cd6d0502753d540497536f7bd7e3975f6067fbaf290c469eec29a,949,7.595352800002729,0.5560823999985587,11249
518432930adb46a91ed6,lstm_cnn,fold_2,2023,456,Global-Numeric-Lagged-News,130,f5035214080cd6d0502753d540497536f7bd7e3975f6067fbaf290c469eec29a,949,8.16245329999947,0.5468636000005063,11249
7bf3569352e80e7fc8a5,lstm_cnn,fold_2,2023,456,Global-Numeric-Random-Features,130,f5035214080cd6d0502753d540497536f7bd7e3975f6067fbaf290c469eec29a,949,7.847576299995126,0.6082940000051167,11249
310261048f1fd6b5260d,lstm_cnn,fold_2,2023,789,News-Only,8,66288c297dd324367a8595f4e4d41a6d0c4f683f0534c571b40ea085d994132d,949,7.864688800000295,0.617655800000648,3441
78bf0e83b0124a468b9e,lstm_cnn,fold_2,2023,789,Global-Numeric-Shuffled-News,130,f5035214080cd6d0502753d540497536f7bd7e3975f6067fbaf290c469eec29a,949,8.669386599998688,0.5100341999932425,11249
db3880393e5a13edfcf1,lstm_cnn,fold_2,2023,789,Global-Numeric-Lagged-News,130,f5035214080cd6d0502753d540497536f7bd7e3975f6067fbaf290c469eec29a,949,8.076854799997818,0.5777203000034206,11249
4832874ec46494d31c07,lstm_cnn,fold_2,2023,789,Global-Numeric-Random-Features,130,f5035214080cd6d0502753d540497536f7bd7e3975f6067fbaf290c469eec29a,949,8.474425799999153,0.4891946999996435,11249
e5841256519be305c042,lstm_cnn,fold_2,2023,2025,News-Only,8,66288c297dd324367a8595f4e4d41a6d0c4f683f0534c571b40ea085d994132d,949,8.17849379999825,0.5818050000016228,3441
f6bb1d7c23e96c5134bb,lstm_cnn,fold_2,2023,2025,Global-Numeric-Shuffled-News,130,f5035214080cd6d0502753d540497536f7bd7e3975f6067fbaf290c469eec29a,949,8.141364299997804,0.5917745000042487,11249
8a41d2998f70dab0171a,lstm_cnn,fold_2,2023,2025,Global-Numeric-Lagged-News,130,f5035214080cd6d0502753d540497536f7bd7e3975f6067fbaf290c469eec29a,949,8.275939699997252,0.5043182999943383,11249
abad6602584a58b608ef,lstm_cnn,fold_2,2023,2025,Global-Numeric-Random-Features,130,f5035214080cd6d0502753d540497536f7bd7e3975f6067fbaf290c469eec29a,949,7.934913299999607,0.5754864999980782,11249
9423ee4356cc6f63022c,lstm_cnn,fold_3,2024,42,News-Only,8,66288c297dd324367a8595f4e4d41a6d0c4f683f0534c571b40ea085d994132d,1192,8.972739900003944,0.5400173000016366,3441
f91d98b0bc1f0e5bcddb,lstm_cnn,fold_3,2024,42,Global-Numeric-Shuffled-News,130,f5035214080cd6d0502753d540497536f7bd7e3975f6067fbaf290c469eec29a,1192,9.124983599998814,0.5322491999977501,11249
2f06767e1e4795469844,lstm_cnn,fold_3,2024,42,Global-Numeric-Lagged-News,130,f5035214080cd6d0502753d540497536f7bd7e3975f6067fbaf290c469eec29a,1192,8.951940499995544,0.6130284000028041,11249
8d04bb2d21249fca0ce4,lstm_cnn,fold_3,2024,42,Global-Numeric-Random-Features,130,f5035214080cd6d0502753d540497536f7bd7e3975f6067fbaf290c469eec29a,1192,9.026812600000994,0.6174220000029891,11249
fb1286727705ecf466e9,lstm_cnn,fold_3,2024,123,News-Only,8,66288c297dd324367a8595f4e4d41a6d0c4f683f0534c571b40ea085d994132d,1192,9.197982899997442,0.5320969999957015,3441
9a0e4e3ca52187fddb9f,lstm_cnn,fold_3,2024,123,Global-Numeric-Shuffled-News,130,f5035214080cd6d0502753d540497536f7bd7e3975f6067fbaf290c469eec29a,1192,9.647105800002464,0.6280772000027355,11249
085517dbea5061448578,lstm_cnn,fold_3,2024,123,Global-Numeric-Lagged-News,130,f5035214080cd6d0502753d540497536f7bd7e3975f6067fbaf290c469eec29a,1192,9.067863299998862,0.5428621000028215,11249
4d3557a18af96edcd2a1,lstm_cnn,fold_3,2024,123,Global-Numeric-Random-Features,130,f5035214080cd6d0502753d540497536f7bd7e3975f6067fbaf290c469eec29a,1192,9.06211080000503,0.5035569999963627,11249
fd5f73ecce67da3e9f06,lstm_cnn,fold_3,2024,456,News-Only,8,66288c297dd324367a8595f4e4d41a6d0c4f683f0534c571b40ea085d994132d,1192,9.42541980000533,0.5074204999982612,3441
ee375fde309716cbf399,lstm_cnn,fold_3,2024,456,Global-Numeric-Shuffled-News,130,f5035214080cd6d0502753d540497536f7bd7e3975f6067fbaf290c469eec29a,1192,9.011359600001017,0.5997985000067274,11249
5313d92900ed821ce464,lstm_cnn,fold_3,2024,456,Global-Numeric-Lagged-News,130,f5035214080cd6d0502753d540497536f7bd7e3975f6067fbaf290c469eec29a,1192,9.386115599998448,0.609272300003795,11249
75cc0a88c896dbe35c82,lstm_cnn,fold_3,2024,456,Global-Numeric-Random-Features,130,f5035214080cd6d0502753d540497536f7bd7e3975f6067fbaf290c469eec29a,1192,9.596724499999254,0.5179416999962996,11249
c9adfca8e345d11b9c62,lstm_cnn,fold_3,2024,789,News-Only,8,66288c297dd324367a8595f4e4d41a6d0c4f683f0534c571b40ea085d994132d,1192,9.063882100002957,0.5647448000017903,3441
2fbd915e31f896f19b7c,lstm_cnn,fold_3,2024,789,Global-Numeric-Shuffled-News,130,f5035214080cd6d0502753d540497536f7bd7e3975f6067fbaf290c469eec29a,1192,9.318991499996628,0.5095425000035902,11249
a7e7b5f8fd59fddab88f,lstm_cnn,fold_3,2024,789,Global-Numeric-Lagged-News,130,f5035214080cd6d0502753d540497536f7bd7e3975f6067fbaf290c469eec29a,1192,9.236526399996364,0.5110694999966654,11249
e6e97fa07ab6a41c5ca4,lstm_cnn,fold_3,2024,789,Global-Numeric-Random-Features,130,f5035214080cd6d0502753d540497536f7bd7e3975f6067fbaf290c469eec29a,1192,9.255367599995225,0.5526838000005228,11249
7244d6e19cb74562fe91,lstm_cnn,fold_3,2024,2025,News-Only,8,66288c297dd324367a8595f4e4d41a6d0c4f683f0534c571b40ea085d994132d,1192,9.012712399999144,0.4985783000010997,3441
a56da3745e057fa34e63,lstm_cnn,fold_3,2024,2025,Global-Numeric-Shuffled-News,130,f5035214080cd6d0502753d540497536f7bd7e3975f6067fbaf290c469eec29a,1192,9.52416820000508,0.5655355999988387,11249
80fe55532cab47265f2e,lstm_cnn,fold_3,2024,2025,Global-Numeric-Lagged-News,130,f5035214080cd6d0502753d540497536f7bd7e3975f6067fbaf290c469eec29a,1192,9.482741199994052,0.5692314999978407,11249
c2dc783c3ecf52a743bf,lstm_cnn,fold_3,2024,2025,Global-Numeric-Random-Features,130,f5035214080cd6d0502753d540497536f7bd7e3975f6067fbaf290c469eec29a,1192,9.092212600000494,0.581785199996375,11249
a8da512c8233420e2325,lstm_cnn,fold_4,2025,42,News-Only,8,66288c297dd324367a8595f4e4d41a6d0c4f683f0534c571b40ea085d994132d,1436,9.75579110000399,0.5107237999982317,3441
24269daf5c27a437ff3a,lstm_cnn,fold_4,2025,42,Global-Numeric-Shuffled-News,130,f5035214080cd6d0502753d540497536f7bd7e3975f6067fbaf290c469eec29a,1436,10.129919099999825,0.536965399995097,11249
d7a4a8d8d907d2fe44a7,lstm_cnn,fold_4,2025,42,Global-Numeric-Lagged-News,130,f5035214080cd6d0502753d540497536f7bd7e3975f6067fbaf290c469eec29a,1436,10.34661039999628,0.7591431000037119,11249
ad20ba5c9d04efd62f9d,lstm_cnn,fold_4,2025,42,Global-Numeric-Random-Features,130,f5035214080cd6d0502753d540497536f7bd7e3975f6067fbaf290c469eec29a,1436,9.95643679999921,0.5699483000062173,11249
fc811df258c6e3319d25,lstm_cnn,fold_4,2025,123,News-Only,8,66288c297dd324367a8595f4e4d41a6d0c4f683f0534c571b40ea085d994132d,1436,10.55038510000304,0.7599991999959457,3441
794eb00595a0f8dc4ce2,lstm_cnn,fold_4,2025,123,Global-Numeric-Shuffled-News,130,f5035214080cd6d0502753d540497536f7bd7e3975f6067fbaf290c469eec29a,1436,10.09364579999965,0.5204047999941395,11249
f94b83d673728e68b829,lstm_cnn,fold_4,2025,123,Global-Numeric-Lagged-News,130,f5035214080cd6d0502753d540497536f7bd7e3975f6067fbaf290c469eec29a,1436,10.438100599996687,0.5566964999961783,11249
619f755700c4cc37e736,lstm_cnn,fold_4,2025,123,Global-Numeric-Random-Features,130,f5035214080cd6d0502753d540497536f7bd7e3975f6067fbaf290c469eec29a,1436,10.365704700001515,0.5469414000035613,11249
f2a85ca34c466649c3b1,lstm_cnn,fold_4,2025,456,News-Only,8,66288c297dd324367a8595f4e4d41a6d0c4f683f0534c571b40ea085d994132d,1436,9.680524499999592,0.4893603000018629,3441
d1aac9eacbca7eef44ae,lstm_cnn,fold_4,2025,456,Global-Numeric-Shuffled-News,130,f5035214080cd6d0502753d540497536f7bd7e3975f6067fbaf290c469eec29a,1436,9.96823890000087,0.5209305000025779,11249
4d4bc46ee3b3ca333a6e,lstm_cnn,fold_4,2025,456,Global-Numeric-Lagged-News,130,f5035214080cd6d0502753d540497536f7bd7e3975f6067fbaf290c469eec29a,1436,9.951601499997196,0.5603764999978011,11249
9cca0cfc7da176e6c82d,lstm_cnn,fold_4,2025,456,Global-Numeric-Random-Features,130,f5035214080cd6d0502753d540497536f7bd7e3975f6067fbaf290c469eec29a,1436,10.014571899999282,0.5875319999977364,11249
6d9b6a958beda2a741fa,lstm_cnn,fold_4,2025,789,News-Only,8,66288c297dd324367a8595f4e4d41a6d0c4f683f0534c571b40ea085d994132d,1436,9.982026899997436,0.5576244999974733,3441
438debde09c099cefde4,lstm_cnn,fold_4,2025,789,Global-Numeric-Shuffled-News,130,f5035214080cd6d0502753d540497536f7bd7e3975f6067fbaf290c469eec29a,1436,10.126095399995393,0.548790499997267,11249
224f954debd24e25df2c,lstm_cnn,fold_4,2025,789,Global-Numeric-Lagged-News,130,f5035214080cd6d0502753d540497536f7bd7e3975f6067fbaf290c469eec29a,1436,10.404742999999144,0.4975772999969194,11249
28b2e5dad1a223f84001,lstm_cnn,fold_4,2025,789,Global-Numeric-Random-Features,130,f5035214080cd6d0502753d540497536f7bd7e3975f6067fbaf290c469eec29a,1436,10.57251879999967,0.5940757000062149,11249
411b246c93243bbd1bf9,lstm_cnn,fold_4,2025,2025,News-Only,8,66288c297dd324367a8595f4e4d41a6d0c4f683f0534c571b40ea085d994132d,1436,9.897196199999598,0.4669409999987692,3441
95130f4aab6b54216502,lstm_cnn,fold_4,2025,2025,Global-Numeric-Shuffled-News,130,f5035214080cd6d0502753d540497536f7bd7e3975f6067fbaf290c469eec29a,1436,10.167753099995023,0.5024438000036753,11249
fccdfb95bebfb39f0e60,lstm_cnn,fold_4,2025,2025,Global-Numeric-Lagged-News,130,f5035214080cd6d0502753d540497536f7bd7e3975f6067fbaf290c469eec29a,1436,10.05607329999475,0.4944974999962142,11249
bad841d542a743c3665c,lstm_cnn,fold_4,2025,2025,Global-Numeric-Random-Features,130,f5035214080cd6d0502753d540497536f7bd7e3975f6067fbaf290c469eec29a,1436,10.499637400003849,0.4956314000010025,11249
10125bde5626ede86419,lstm_cnn_attention,fold_1,2022,42,News-Only,8,66288c297dd324367a8595f4e4d41a6d0c4f683f0534c571b40ea085d994132d,708,9.895128400006795,0.8412729000046966,5569
951a05b7a7e73f066bae,lstm_cnn_attention,fold_1,2022,42,Global-Numeric-Shuffled-News,130,f5035214080cd6d0502753d540497536f7bd7e3975f6067fbaf290c469eec29a,708,9.58957470000314,0.7094228999994812,13377
944d30041e5160de6735,lstm_cnn_attention,fold_1,2022,42,Global-Numeric-Lagged-News,130,f5035214080cd6d0502753d540497536f7bd7e3975f6067fbaf290c469eec29a,708,9.92836339999485,0.8421135999960825,13377
174ffe34caaf975471bb,lstm_cnn_attention,fold_1,2022,42,Global-Numeric-Random-Features,130,f5035214080cd6d0502753d540497536f7bd7e3975f6067fbaf290c469eec29a,708,9.996511299999838,0.7170660999981919,13377
d20678aec5fe9ad001d4,lstm_cnn_attention,fold_1,2022,123,News-Only,8,66288c297dd324367a8595f4e4d41a6d0c4f683f0534c571b40ea085d994132d,708,9.649722299996938,0.7752821000030963,5569
63c177abafb2587182d7,lstm_cnn_attention,fold_1,2022,123,Global-Numeric-Shuffled-News,130,f5035214080cd6d0502753d540497536f7bd7e3975f6067fbaf290c469eec29a,708,9.599097999998776,0.7167358999940916,13377
52f82bd7c47a538a0193,lstm_cnn_attention,fold_1,2022,123,Global-Numeric-Lagged-News,130,f5035214080cd6d0502753d540497536f7bd7e3975f6067fbaf290c469eec29a,708,9.685666099998343,0.7034312999967369,13377
b369764b50d8026fc94c,lstm_cnn_attention,fold_1,2022,123,Global-Numeric-Random-Features,130,f5035214080cd6d0502753d540497536f7bd7e3975f6067fbaf290c469eec29a,708,9.79154560000461,0.7903914999988046,13377
af0d75869005b15c64d8,lstm_cnn_attention,fold_1,2022,456,News-Only,8,66288c297dd324367a8595f4e4d41a6d0c4f683f0534c571b40ea085d994132d,708,9.708266900001036,0.7276998999950592,5569
83f900fa5f9b6ae86fac,lstm_cnn_attention,fold_1,2022,456,Global-Numeric-Shuffled-News,130,f5035214080cd6d0502753d540497536f7bd7e3975f6067fbaf290c469eec29a,708,9.768839199998183,0.7577690999969491,13377
3df3e005b6ff4b30a601,lstm_cnn_attention,fold_1,2022,456,Global-Numeric-Lagged-News,130,f5035214080cd6d0502753d540497536f7bd7e3975f6067fbaf290c469eec29a,708,9.788343200001693,0.6871059999975841,13377
31ceb9a9b92700a47130,lstm_cnn_attention,fold_1,2022,456,Global-Numeric-Random-Features,130,f5035214080cd6d0502753d540497536f7bd7e3975f6067fbaf290c469eec29a,708,9.856477799999992,0.7080282999959309,13377
67b6ffbc9395594dd6c8,lstm_cnn_attention,fold_1,2022,789,News-Only,8,66288c297dd324367a8595f4e4d41a6d0c4f683f0534c571b40ea085d994132d,708,9.405268900001827,0.7122252999979537,5569
d2c30175f2ed4795b02a,lstm_cnn_attention,fold_1,2022,789,Global-Numeric-Shuffled-News,130,f5035214080cd6d0502753d540497536f7bd7e3975f6067fbaf290c469eec29a,708,9.435310499997286,0.7233022000000346,13377
f3078b2b0c4fdf3e83fe,lstm_cnn_attention,fold_1,2022,789,Global-Numeric-Lagged-News,130,f5035214080cd6d0502753d540497536f7bd7e3975f6067fbaf290c469eec29a,708,9.551067899999907,0.7214534999948228,13377
3d79577dba5f60f1486f,lstm_cnn_attention,fold_1,2022,789,Global-Numeric-Random-Features,130,f5035214080cd6d0502753d540497536f7bd7e3975f6067fbaf290c469eec29a,708,9.792587300005836,0.7406887000033748,13377
16f96349b8906ff17375,lstm_cnn_attention,fold_1,2022,2025,News-Only,8,66288c297dd324367a8595f4e4d41a6d0c4f683f0534c571b40ea085d994132d,708,9.310168500000144,0.7500625999964541,5569
c7da271edbb9c6b0189c,lstm_cnn_attention,fold_1,2022,2025,Global-Numeric-Shuffled-News,130,f5035214080cd6d0502753d540497536f7bd7e3975f6067fbaf290c469eec29a,708,9.528482499998065,0.6291414000006625,13377
72375e2529752128ba0c,lstm_cnn_attention,fold_1,2022,2025,Global-Numeric-Lagged-News,130,f5035214080cd6d0502753d540497536f7bd7e3975f6067fbaf290c469eec29a,708,9.374242400001094,0.6998853000040981,13377
45a58abae5953cbcc71f,lstm_cnn_attention,fold_1,2022,2025,Global-Numeric-Random-Features,130,f5035214080cd6d0502753d540497536f7bd7e3975f6067fbaf290c469eec29a,708,9.42417690000002,0.7724374999961583,13377
881314ef65233ee144d4,lstm_cnn_attention,fold_2,2023,42,News-Only,8,66288c297dd324367a8595f4e4d41a6d0c4f683f0534c571b40ea085d994132d,949,10.3383812999964,0.738918900002318,5569
0a9a1aeddc7696cd274c,lstm_cnn_attention,fold_2,2023,42,Global-Numeric-Shuffled-News,130,f5035214080cd6d0502753d540497536f7bd7e3975f6067fbaf290c469eec29a,949,10.635388499998951,0.7052183999985573,13377
e1bbbad252ba285f045d,lstm_cnn_attention,fold_2,2023,42,Global-Numeric-Lagged-News,130,f5035214080cd6d0502753d540497536f7bd7e3975f6067fbaf290c469eec29a,949,11.259290599999076,0.7535844999947585,13377
e86d5ae2b163a6e56441,lstm_cnn_attention,fold_2,2023,42,Global-Numeric-Random-Features,130,f5035214080cd6d0502753d540497536f7bd7e3975f6067fbaf290c469eec29a,949,10.289959200003068,0.7370306999946479,13377
19259e31b829167916e8,lstm_cnn_attention,fold_2,2023,123,News-Only,8,66288c297dd324367a8595f4e4d41a6d0c4f683f0534c571b40ea085d994132d,949,10.849640200001886,0.6525352000026032,5569
dbbcac0c7a0448529fd3,lstm_cnn_attention,fold_2,2023,123,Global-Numeric-Shuffled-News,130,f5035214080cd6d0502753d540497536f7bd7e3975f6067fbaf290c469eec29a,949,10.160483999999997,0.6789801999984775,13377
0bcfefbbfec56b3f8462,lstm_cnn_attention,fold_2,2023,123,Global-Numeric-Lagged-News,130,f5035214080cd6d0502753d540497536f7bd7e3975f6067fbaf290c469eec29a,949,10.883883299997253,0.7264313999985461,13377
a99d1a55ca2438114716,lstm_cnn_attention,fold_2,2023,123,Global-Numeric-Random-Features,130,f5035214080cd6d0502753d540497536f7bd7e3975f6067fbaf290c469eec29a,949,10.770272400004616,0.7850047999963863,13377
d6bde326de73e1bca0d3,lstm_cnn_attention,fold_2,2023,456,News-Only,8,66288c297dd324367a8595f4e4d41a6d0c4f683f0534c571b40ea085d994132d,949,10.490265100001125,0.7541646999961813,5569
2cc23e13cadde4582962,lstm_cnn_attention,fold_2,2023,456,Global-Numeric-Shuffled-News,130,f5035214080cd6d0502753d540497536f7bd7e3975f6067fbaf290c469eec29a,949,10.84865880000143,0.8026734000013676,13377
ca0d9a7bdecf6f962aaf,lstm_cnn_attention,fold_2,2023,456,Global-Numeric-Lagged-News,130,f5035214080cd6d0502753d540497536f7bd7e3975f6067fbaf290c469eec29a,949,10.75621659999888,0.7189653999957955,13377
1bda010666f6d6648ff7,lstm_cnn_attention,fold_2,2023,456,Global-Numeric-Random-Features,130,f5035214080cd6d0502753d540497536f7bd7e3975f6067fbaf290c469eec29a,949,10.85173339999892,0.7260845000055269,13377
18aa5ed80926b8f5399a,lstm_cnn_attention,fold_2,2023,789,News-Only,8,66288c297dd324367a8595f4e4d41a6d0c4f683f0534c571b40ea085d994132d,949,10.495384900001229,0.7190324999974109,5569
ace0467b94199ef595b8,lstm_cnn_attention,fold_2,2023,789,Global-Numeric-Shuffled-News,130,f5035214080cd6d0502753d540497536f7bd7e3975f6067fbaf290c469eec29a,949,10.67670740000176,0.738827000001038,13377
a3f848d852b6e5e916d1,lstm_cnn_attention,fold_2,2023,789,Global-Numeric-Lagged-News,130,f5035214080cd6d0502753d540497536f7bd7e3975f6067fbaf290c469eec29a,949,11.23943309999595,0.6663688999979058,13377
361127affc8af584824d,lstm_cnn_attention,fold_2,2023,789,Global-Numeric-Random-Features,130,f5035214080cd6d0502753d540497536f7bd7e3975f6067fbaf290c469eec29a,949,11.129724300000817,0.7295633999965503,13377
51af35fa4268ae9d8cac,lstm_cnn_attention,fold_2,2023,2025,News-Only,8,66288c297dd324367a8595f4e4d41a6d0c4f683f0534c571b40ea085d994132d,949,10.80392690000008,0.7196277999973972,5569
88180fd8378617c90503,lstm_cnn_attention,fold_2,2023,2025,Global-Numeric-Shuffled-News,130,f5035214080cd6d0502753d540497536f7bd7e3975f6067fbaf290c469eec29a,949,11.12022799999977,0.6594157999934396,13377
5aedc029dba6e7383cc9,lstm_cnn_attention,fold_2,2023,2025,Global-Numeric-Lagged-News,130,f5035214080cd6d0502753d540497536f7bd7e3975f6067fbaf290c469eec29a,949,10.951529300000402,0.7267950999957975,13377
eb2d3f3f284cd5ea2a17,lstm_cnn_attention,fold_2,2023,2025,Global-Numeric-Random-Features,130,f5035214080cd6d0502753d540497536f7bd7e3975f6067fbaf290c469eec29a,949,10.770603100005246,0.7196666999952868,13377
54cfe2069cc63c11349b,lstm_cnn_attention,fold_3,2024,42,News-Only,8,66288c297dd324367a8595f4e4d41a6d0c4f683f0534c571b40ea085d994132d,1192,11.93921560000308,0.7212928000008105,5569
126b4ea5ff9e05a703b5,lstm_cnn_attention,fold_3,2024,42,Global-Numeric-Shuffled-News,130,f5035214080cd6d0502753d540497536f7bd7e3975f6067fbaf290c469eec29a,1192,12.17801679999684,0.7254438000018126,13377
cf8a5ec17d1c1d408ee0,lstm_cnn_attention,fold_3,2024,42,Global-Numeric-Lagged-News,130,f5035214080cd6d0502753d540497536f7bd7e3975f6067fbaf290c469eec29a,1192,12.27507930000138,0.5879796000008355,13377
ae5833cde08462e3ec00,lstm_cnn_attention,fold_3,2024,42,Global-Numeric-Random-Features,130,f5035214080cd6d0502753d540497536f7bd7e3975f6067fbaf290c469eec29a,1192,12.529493300004106,0.6828340000065509,13377
bd8d86baa906d336b92d,lstm_cnn_attention,fold_3,2024,123,News-Only,8,66288c297dd324367a8595f4e4d41a6d0c4f683f0534c571b40ea085d994132d,1192,12.480950300006953,0.7127691000059713,5569
b2130027b17432e80d2a,lstm_cnn_attention,fold_3,2024,123,Global-Numeric-Shuffled-News,130,f5035214080cd6d0502753d540497536f7bd7e3975f6067fbaf290c469eec29a,1192,11.590107199997874,0.7148815999971703,13377
dd434d373c1832ae01c8,lstm_cnn_attention,fold_3,2024,123,Global-Numeric-Lagged-News,130,f5035214080cd6d0502753d540497536f7bd7e3975f6067fbaf290c469eec29a,1192,12.262455500000216,0.6777224000034039,13377
5c25be170489d14df297,lstm_cnn_attention,fold_3,2024,123,Global-Numeric-Random-Features,130,f5035214080cd6d0502753d540497536f7bd7e3975f6067fbaf290c469eec29a,1192,12.310263499995926,0.7427057999957469,13377
8798524f78a902422afd,lstm_cnn_attention,fold_3,2024,456,News-Only,8,66288c297dd324367a8595f4e4d41a6d0c4f683f0534c571b40ea085d994132d,1192,12.11954390000028,0.7780601999984356,5569
a82334c80afcee07768c,lstm_cnn_attention,fold_3,2024,456,Global-Numeric-Shuffled-News,130,f5035214080cd6d0502753d540497536f7bd7e3975f6067fbaf290c469eec29a,1192,12.057171699998436,0.6502063000007183,13377
81c58eccfc82b7fda316,lstm_cnn_attention,fold_3,2024,456,Global-Numeric-Lagged-News,130,f5035214080cd6d0502753d540497536f7bd7e3975f6067fbaf290c469eec29a,1192,12.5814637999938,0.7451956000004429,13377
b754e949ed0bd5a15035,lstm_cnn_attention,fold_3,2024,456,Global-Numeric-Random-Features,130,f5035214080cd6d0502753d540497536f7bd7e3975f6067fbaf290c469eec29a,1192,11.800117300001148,0.7052746000044863,13377
b5506b356a4918bdf4cd,lstm_cnn_attention,fold_3,2024,789,News-Only,8,66288c297dd324367a8595f4e4d41a6d0c4f683f0534c571b40ea085d994132d,1192,12.49011800000153,0.6673879000009038,5569
c9729fd39150bceb72e1,lstm_cnn_attention,fold_3,2024,789,Global-Numeric-Shuffled-News,130,f5035214080cd6d0502753d540497536f7bd7e3975f6067fbaf290c469eec29a,1192,12.24924359999568,0.754421799996635,13377
38613453d82cab08ef47,lstm_cnn_attention,fold_3,2024,789,Global-Numeric-Lagged-News,130,f5035214080cd6d0502753d540497536f7bd7e3975f6067fbaf290c469eec29a,1192,12.385962300002577,0.7551176999986637,13377
819142948ab52a1e58b9,lstm_cnn_attention,fold_3,2024,789,Global-Numeric-Random-Features,130,f5035214080cd6d0502753d540497536f7bd7e3975f6067fbaf290c469eec29a,1192,12.372908899997128,0.6566299999976764,13377
b48909d7f2ec60dcb7c3,lstm_cnn_attention,fold_3,2024,2025,News-Only,8,66288c297dd324367a8595f4e4d41a6d0c4f683f0534c571b40ea085d994132d,1192,11.836837900002138,0.6860042000043904,5569
37e2ef52ddb255b7c0e0,lstm_cnn_attention,fold_3,2024,2025,Global-Numeric-Shuffled-News,130,f5035214080cd6d0502753d540497536f7bd7e3975f6067fbaf290c469eec29a,1192,12.363098500005435,0.7497885999982827,13377
a81758511b3742dc1d6c,lstm_cnn_attention,fold_3,2024,2025,Global-Numeric-Lagged-News,130,f5035214080cd6d0502753d540497536f7bd7e3975f6067fbaf290c469eec29a,1192,12.313227600003302,0.7589649000001373,13377
8fdc697c2e2f8241dc7e,lstm_cnn_attention,fold_3,2024,2025,Global-Numeric-Random-Features,130,f5035214080cd6d0502753d540497536f7bd7e3975f6067fbaf290c469eec29a,1192,12.364821799994388,0.6078245999960927,13377
7f8ce67d7fae6bdc616b,lstm_cnn_attention,fold_4,2025,42,News-Only,8,66288c297dd324367a8595f4e4d41a6d0c4f683f0534c571b40ea085d994132d,1436,13.442057200001727,0.6715383000046131,5569
7572ed3db42fd5f7be4c,lstm_cnn_attention,fold_4,2025,42,Global-Numeric-Shuffled-News,130,f5035214080cd6d0502753d540497536f7bd7e3975f6067fbaf290c469eec29a,1436,13.566332200003671,0.7663620000021183,13377
d45ce134ea70037a36e8,lstm_cnn_attention,fold_4,2025,42,Global-Numeric-Lagged-News,130,f5035214080cd6d0502753d540497536f7bd7e3975f6067fbaf290c469eec29a,1436,13.75947509999969,0.7147761000014725,13377
1391b80e0f7e9f519eeb,lstm_cnn_attention,fold_4,2025,42,Global-Numeric-Random-Features,130,f5035214080cd6d0502753d540497536f7bd7e3975f6067fbaf290c469eec29a,1436,13.490344900004857,0.652244700002484,13377
5f394e74fcef5f467858,lstm_cnn_attention,fold_4,2025,123,News-Only,8,66288c297dd324367a8595f4e4d41a6d0c4f683f0534c571b40ea085d994132d,1436,13.139487699998426,0.6019079000034253,5569
